economy,year,crisis_label,SPE,T2,UCL_SPE,UCL_T2,is_anomaly_SPE,is_anomaly_T2,is_anomaly_combined,combined_score
ARE,2008,0,5.217272778445682,12.785931424172057,2.0617676393810833,17.09109025041723,1,0,1,2.530485336364985
ARE,2009,1,3.9788108254333676,26.48730058605082,2.0617676393810833,17.09109025041723,1,1,1,1.929805643194476
ARE,2010,0,1.2809167895520712,8.32094543461049,2.0617676393810833,17.09109025041723,0,0,0,0.6212711680432556
ARE,2011,0,0.2727247885714098,10.678846295046435,2.0617676393810833,17.09109025041723,0,0,0,0.6248194900723634
ARE,2012,0,0.4305962255848293,9.821536141669185,2.0617676393810833,17.09109025041723,0,0,0,0.5746582574759629
ARE,2013,0,0.4390404193563025,10.270493471423642,2.0617676393810833,17.09109025041723,0,0,0,0.6009267589686338
ARE,2014,0,0.4600962804817346,10.084860361696474,2.0617676393810833,17.09109025041723,0,0,0,0.5900653623574588
ARE,2015,0,0.7807679722942751,10.971057052548082,2.0617676393810833,17.09109025041723,0,0,0,0.6419167467844981
ARE,2016,0,0.6084900899968695,10.053238840886783,2.0617676393810833,17.09109025041723,0,0,0,0.5882151866023504
ARE,2017,0,0.08060397188170991,12.306526847749454,2.0617676393810833,17.09109025041723,0,0,0,0.720055108681497
ARE,2018,0,0.22808215731820397,8.78005487589713,2.0617676393810833,17.09109025041723,0,0,0,0.5137211697587748
ARE,2019,0,0.19745123057927072,8.650112936486067,2.0617676393810833,17.09109025041723,0,0,0,0.506118264531129
ARE,2020,1,0.8194290038740751,26.602836240746615,2.0617676393810833,17.09109025041723,0,1,1,1.5565324301120687
ARE,2021,0,0.14371807464722486,10.122571388280992,2.0617676393810833,17.09109025041723,0,0,0,0.5922718352057077
ARE,2022,0,0.6512822164992463,12.50480409165531,2.0617676393810833,17.09109025041723,0,0,0,0.7316563138123994
ARE,2023,0,0.36294946307524395,11.213373045255977,2.0617676393810833,17.09109025041723,0,0,0,0.6560946599051651
ARE,2024,0,0.6608854998072892,11.425475372552611,2.0617676393810833,17.09109025041723,0,0,0,0.6685047709155764
ARG,1990,1,0.6707472110153456,22.2726056062307,2.0617676393810833,17.09109025041723,0,1,1,1.3031705572841954
ARG,1991,0,2.388499176498416,13.226412409265656,2.0617676393810833,17.09109025041723,1,0,1,1.158471561429402
ARG,1992,0,1.3058007008791563,8.497766622432671,2.0617676393810833,17.09109025041723,0,0,0,0.6333403803307056
ARG,1993,0,0.1983907082070675,6.583068608579806,2.0617676393810833,17.09109025041723,0,0,0,0.3851754634798151
ARG,1994,0,0.061581876079233676,4.579849809073084,2.0617676393810833,17.09109025041723,0,0,0,0.2679670952507714
ARG,1995,1,0.8017575461525548,16.159072104602316,2.0617676393810833,17.09109025041723,0,0,0,0.9454676014134229
ARG,1996,1,0.1525010715027009,8.643551589401433,2.0617676393810833,17.09109025041723,0,0,0,0.5057343599944085
ARG,1997,0,0.05324885530596153,8.785903623259788,2.0617676393810833,17.09109025041723,0,0,0,0.5140633800728601
ARG,1998,0,0.05811665969060747,4.065962291472216,2.0617676393810833,17.09109025041723,0,0,0,0.23789952729159317
ARG,1999,1,0.2737693710210045,14.747988446095718,2.0617676393810833,17.09109025041723,0,0,0,0.8629050710053846
ARG,2000,0,0.10616967178099705,8.933698352539153,2.0617676393810833,17.09109025041723,0,0,0,0.5227108523589395
ARG,2001,1,0.22309118998678446,17.793677115544064,2.0617676393810833,17.09109025041723,0,1,1,1.0411083701994774
ARG,2002,1,0.8881169106766765,51.20288757829988,2.0617676393810833,17.09109025041723,0,1,1,2.995881879276245
ARG,2003,0,0.33637174560175487,19.324571168179958,2.0617676393810833,17.09109025041723,0,1,1,1.1306810089372854
ARG,2004,0,0.8285169910471064,11.455252574008504,2.0617676393810833,17.09109025041723,0,0,0,0.6702470355119011
ARG,2005,0,1.0504912347790623,9.213329366248173,2.0617676393810833,17.09109025041723,0,0,0,0.5390720680340012
ARG,2006,0,0.14113737380578434,7.324181551617477,2.0617676393810833,17.09109025041723,0,0,0,0.42853799519540176
ARG,2007,0,0.1475061068911559,7.5461250230282095,2.0617676393810833,17.09109025041723,0,0,0,0.4415239117261107
ARG,2008,0,0.03711723398481509,2.4271458635894683,2.0617676393810833,17.09109025041723,0,0,0,0.14201234842406946
