economy,year,crisis_label,is_anomaly_combined,GDP_Growth,GDP_PerCapita_Growth,Inflation_CPI,Total_Reserves,Unemployment,Current_Account_GDP,Trade_GDP,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Exchange_Rate,Manufacturing_Value,Investment_GDP
BGD,2001,0,0,1.3747445996424214e-06,0.005204443320275819,0.0001437597990942321,0.04542998898644452,0.014074219731283533,0.03939844826517076,0.001990516772013373,0.0036410145710359483,0.01130529035677136,0.0007982936978083666,0.2020548131290129,0.002300001395429805,0.004909156686594279,2.611204956708443e-05
BGD,2002,0,0,0.0034154117347501654,0.0036513196244782917,0.0003235191194587753,0.13519252155000602,0.03595200789655812,0.0314713096761269,0.005579809390426601,0.009625690525399428,0.02155396554825586,0.00011271986392173952,0.2924644572607706,0.007998434818424384,0.011295245698627804,0.023630713880492045
BGD,2003,0,0,0.003957593215833801,0.0027429235093679003,0.0003336313887109051,0.12723543724187755,0.03373392773258506,0.03596789457728777,0.005172210803490627,0.008985252168452846,0.019400952695207106,6.232528276492813e-05,0.30156245106493373,0.007344497737290843,0.011244536822029775,0.017709215446029353
BGD,2004,0,0,0.006831816586660653,0.0019992568666445786,0.0005034510930111495,0.15469016101843058,0.04091409718559448,0.07091199808473769,0.005926453480992174,0.010734610701009104,0.018608226705571655,4.157537533412349e-05,0.4661418756299718,0.008315833987648383,0.015756291557164053,0.009323937826913516
BGD,2005,0,0,0.010259476018789956,0.0005099576670571826,0.0005187328782407856,0.14925940187827297,0.03864920929625752,0.06274794633704539,0.006031002159047587,0.010158710165913933,0.025682513328476108,0.00042473374569821753,0.44113378045237206,0.008047342484395181,0.01557059391997794,0.009523166879500245
BGD,2006,0,0,0.022520925849103833,0.0001809403108920466,0.0007305819218394258,0.18785475371080546,0.04664027350937662,0.07353880563825539,0.007726817033063872,0.01225732024620438,0.03840626286660961,0.0016530175259050048,0.5469908691441092,0.01004752475575562,0.0205828993940633,0.012181327428381529
BGD,2007,0,0,0.024907360855311558,0.0002465138474385397,0.000889346198995817,0.200074965430465,0.05053938742069049,0.11336960563417277,0.00818385557209251,0.013120509666039648,0.04289123506777447,0.0023391559703063365,0.7133317245820006,0.010103700376247837,0.024244069624519856,0.003841952085467003
BGD,2008,0,0,0.030328348317642504,2.6098768463115485e-05,0.0011697690517444197,0.2814739305768787,0.07179508227858758,0.1441824285621817,0.011769548487078178,0.018724441009079388,0.06453596383299325,0.004187873826249626,0.9504750729838827,0.014542531591793506,0.03266243140580649,0.008388492907800945
BGD,2009,0,0,0.04267402797890052,5.5458425372490036e-05,0.0013554631167993984,0.40189985678469603,0.0992503833457689,0.10778878600623919,0.016810107355653345,0.0263733336991196,0.08245342436663407,0.0033350928036902923,0.9694529846241247,0.022622593746236645,0.039843149356080826,0.050259893044422924
BGD,2010,0,0,0.04826362794667917,0.002068417061865216,0.0014013761746559147,0.3079948594315686,0.07525189886093557,0.15966962719912584,0.012140109082880381,0.019557296996085567,0.05595251654907594,0.0016094955195299755,1.0399597098068172,0.015605755839538344,0.037435389440748826,0.008638804355852212
BGD,2011,1,0,0.04055740451534966,0.0008560363910485364,0.0013440923352650543,0.2957922298390141,0.07388911613667984,0.16756921190813398,0.011939018084047683,0.019166992679544834,0.0599075009648876,0.0027262157301749593,1.05290296080182,0.01487018581460412,0.03623946524675587,0.00564923241103523
BGD,2012,0,1,0.04900897002142087,5.189596759117454e-05,0.0016283263222647355,0.4622557062121469,0.11482085725479536,0.14510097434276428,0.019201860889395836,0.030384761901747954,0.09275619059010098,0.003524010971135484,1.2001155475177818,0.025549940922730136,0.04737190766095731,0.046347170591203475
BGD,2013,0,1,0.04365878215419494,0.00012579314659891228,0.0015664858988618548,0.48717833979873315,0.12134964135339629,0.1319194687130384,0.01985014175461123,0.03224934586988732,0.08340625694282189,0.0012665624083910605,1.1606648491119274,0.027520596798214322,0.0472114875194535,0.06368210908592829
BGD,2014,0,0,0.03750277627149692,8.562895181111446e-05,0.00128536824256959,0.41671197787274517,0.10276303865593855,0.09898326709962237,0.016594525689396934,0.027386904960468673,0.06096308347999775,0.00014915553726787834,0.9241361775246462,0.023843734615972126,0.039196403062914685,0.06532228897424869
BGD,2015,0,0,0.03739995770039634,5.771728403761796e-07,0.0010246891016075157,0.384546768381315,0.09263770177768846,0.04347393053751399,0.016065089645921314,0.025057838804068328,0.06859427803673142,0.0011882561436347716,0.638780366619016,0.023399433434791186,0.03225779141192285,0.10503028007145333
BGD,2016,0,0,0.025149822596308984,0.0025795529675829163,0.000967309075766083,0.44700618150032817,0.10904065032148064,0.043399350535077735,0.01660960054693685,0.029575321158281875,0.031371899250059856,0.004995837135835926,0.6491774372089193,0.027777959019342977,0.03376205049383949,0.1507744856667173
BGD,2017,0,0,0.021730890149728153,0.0039017956246347393,0.0009173558772637107,0.44771183274206716,0.10947401980584733,0.041035984282640596,0.016199607785454262,0.02972066427874892,0.023633438608379582,0.009005732975516583,0.625188128798917,0.027990880636672467,0.032897588898614244,0.15944618156323753
BGD,2018,0,0,0.02146834088618468,0.0045215811454755684,0.0008868179481694901,0.46495397958859774,0.11424471969111541,0.028440664712122952,0.01801860766591152,0.031208509827606135,0.041495680737088196,0.0025713551288805247,0.5845317912781086,0.029819532498745728,0.03252516694388726,0.18800583691030492
BGD,2019,0,0,0.02352235201459711,0.00471988443209353,0.0008688747369059878,0.5077960581757932,0.122926609537985,0.015929222605559203,0.0193921382072499,0.033804148706565236,0.03762899394822907,0.005342559135182034,0.5240967166530062,0.03345632530924959,0.033072375264176515,0.250770784043275
BGD,2020,1,1,0.0307510299736176,0.012238420106621522,0.0013240784683999367,0.8359210637631841,0.2045389236876479,0.021680787717055335,0.0321856693652382,0.05636496619245767,0.0638162514541046,0.00837143831193942,0.8222714778257258,0.05569657174435342,0.05239574677660159,0.4331298877269195
BGD,2021,1,0,0.015523736420113367,0.009361731919608216,0.00110123934064296,0.47956180174119184,0.12287060566046697,0.09453206628753828,0.01763989961155825,0.032949469956220945,0.031722984659802916,0.006083942107641784,0.9164693865122149,0.028569807945461163,0.03880592902769398,0.10693479573867236
BGD,2022,1,0,0.006418415154782329,0.015360323607034045,0.0006525461530993242,0.4079903769926979,0.10529730980507021,0.02828102436274033,0.016027888337575222,0.028776231006136094,0.03571264065893303,0.002658253284909536,0.5236201730582025,0.026485902961841522,0.026633638768021817,0.16455332858077254
BGD,2023,0,0,0.004531700088239939,0.017854765859565906,0.0005898770890969806,0.39439824986677474,0.1019367164894835,0.02597234664317601,0.01490165174483669,0.02787469419233896,0.024224684507424477,0.00665311515546238,0.48507359711463666,0.025730699092173317,0.024975757959004988,0.1673607584187594
BGD,2024,0,0,0.006541977421466889,0.019495486317371948,0.0006202884828685565,0.4829966661321493,0.12287069671950551,0.010110713647679641,0.019047136208455155,0.03396595471850981,0.03945249734598563,0.004298932901242261,0.44778809691456073,0.03289660474344859,0.027633887398947538,0.26723624514874433
BRA,1990,1,1,0.17075689812865832,0.08569850538111942,0.0011112889942346078,0.20452316014022423,0.03179788916328932,0.008388109310750808,0.005676355958588951,0.00854388158150353,0.002255580437648809,0.011736457559250615,0.24131466358635537,0.0114230073340121,0.023831263301606277,0.0750614697903974
BRA,1991,0,1,0.033054184942748054,0.02448174375295214,0.00014054959418141526,0.013126314943265405,0.0011454890329160006,0.0005200405469748934,0.00030470236581811724,0.00029722128111220233,0.0003637260213206341,0.00278824590963419,0.015572570487684605,0.0006223876654388231,0.0023071853627984217,0.00401730116103972
BRA,1992,0,1,0.17990665434111755,0.13333786060262912,0.0008101333575353904,0.06958552806315013,0.00639351303286739,0.0052050790993531035,0.0014974244641246602,0.0016448938222850915,0.0001865328584052276,0.0047739882466745045,0.10863865541981178,0.003193580801556974,0.013141636459151989,0.014123928401623607
BRA,1993,1,1,0.14648458679812495,0.1474940687451659,0.0004531306982296355,0.004666489993099475,0.00023026101770519977,0.0042922316737402455,2.6552003712285375e-07,9.3825654708447e-05,0.0014129511141599892,0.002133547026645621,0.029200540273479004,2.4141171824180933e-05,0.004680061723658866,0.0019291838683683589
BRA,1994,1,1,0.17000668094717064,0.15802609703707782,0.0004593919337055275,0.017050027965717977,8.998909235332165e-05,0.0006851668184984128,0.00018717685155893103,2.0341182175387013e-05,0.0003891239314929174,0.0028513416304223054,0.008484776498959514,0.0006583749087364465,0.005369884199645207,0.007914805791215444
BRA,1995,0,0,0.009391955795014334,0.00028599560583317626,0.0002063906497490564,0.13914107702516137,0.03197892589273374,7.128927748009984e-05,0.005298899396639466,0.008921744981499226,0.008544720951438463,0.0022773571923587806,0.08861022316252025,0.009639892203762896,0.008061530647647058,0.09769576339965894
BRA,1996,0,0,0.015457591104906458,0.0020747013034483996,0.00017300967537440973,0.07204893126974739,0.014969989498975954,0.00013869070090747086,0.002653085431126262,0.004153950858276335,0.007296587924937843,0.00020223609732867993,0.054301478947080574,0.004760172096099917,0.005229546889552195,0.04367583682480346
BRA,1997,0,0,0.020082594926012335,0.00496403298259744,0.00017867593381511914,0.0618072213807357,0.01204582063923856,8.528642002039631e-05,0.0017536622806578047,0.003337844353460505,0.006767557406387684,0.0002042814766967482,0.04687870399635503,0.004005236201364859,0.004903592118703943,0.036545564759283417
BRA,1998,0,0,0.01678099320221643,0.016704427803125,4.7196455269312565e-05,0.000636205670418912,8.368646114955365e-06,2.5674923069614573e-08,5.386531543085649e-08,3.082709483357664e-06,0.001967575878392549,0.0011870224213673638,0.0017961652721991356,1.2606173707743203e-05,0.0004689708853062423,3.844875119413683e-06
BRA,1999,0,0,0.022231897757797735,0.0191644478984406,7.287314321847146e-05,0.0038285471659577322,0.00016818737770451904,2.621416318025527e-05,0.00015463180712288813,4.454631884788339e-05,0.002125495785453713,0.0008257251605953644,0.00398497945083385,0.00017493283692531796,0.0009529105210523375,0.0011157513322772577
BRA,2000,0,0,0.01832408824495804,0.011908880535294514,0.00010283055413742708,0.011110919391295994,0.0014533237201168954,0.0010972962560357393,0.0003932994433444979,0.00038119517459981505,0.002057465473421311,0.00012712282413848746,0.020826437264959297,0.0005484552221583901,0.0018330347635245117,0.0017762790245541985
BRA,2001,0,0,0.013591515904280638,0.011273438939554624,5.8905407482793404e-05,0.0027863001056886686,0.00018359166541954584,0.0005838328227318121,0.00011016359270080255,4.439820640631101e-05,0.0015619763880879009,0.0006214595103310528,0.008599332363026955,0.0001024818751959884,0.0008209675183125282,2.073860828650429e-05
BRA,2002,0,0,0.006283998860895351,0.0015941636842472047,5.4717870395828584e-05,0.01876783262127491,0.003734037413211977,1.408856762578833e-07,0.0008453870943625173,0.0010407658970186,0.004878312685143155,0.0004117109588131151,0.014079751312403266,0.0012405334890228021,0.0014796270034420345,0.011187959367826312
BRA,2003,0,0,0.004518862221115303,0.001519118781277878,4.9900908958793026e-05,0.009492325472269596,0.0019087814944231153,0.0016876921100172485,0.00041617331816065065,0.0005068339601018426,0.002759502590044827,0.00035809787965673703,0.02084037615739755,0.0005146572020641601,0.001154248737063687,0.0013171242186574125
BRA,2004,0,0,0.0030522638164756245,1.7800041573656724e-05,7.425346747537709e-05,0.03725726897843413,0.008838417446866994,0.0008438413717349431,0.0016060390987301797,0.002436449212210411,0.006498869507604252,7.961553822575993e-05,0.03909532928437336,0.0024553573909316027,0.002574621517044343,0.017876863132896645
BRA,2005,0,0,0.0021602833736618986,1.586444066474774e-05,4.605084242683702e-05,0.01915489861704199,0.004522304894216266,0.0007739468077034918,0.0008858733933913822,0.0012401042938480072,0.004998025611189781,0.000396170553129964,0.02424612790317664,0.0012281970623879987,0.001468297040089477,0.007490736199956886
BRA,2006,0,0,0.0011686257251923176,0.0004561455185600194,5.013098506193435e-05,0.03133683544139896,0.007808012878918759,0.0006082877607282199,0.0013895179297990672,0.0021588130412115605,0.00560301147039668,7.11660687676891e-05,0.031318638095371755,0.0021144029734078674,0.001960671448352226,0.016032299970677146
BRA,2007,0,0,0.0016854416824935625,0.0004526796479748145,5.989398753068412e-05,0.040089692538405414,0.00976888006007009,0.0003078435073458944,0.0016976122568942347,0.0027129159207272434,0.005471692392679009,2.0187743991413648e-06,0.03353470716252878,0.00274866181840027,0.0023903339143968466,0.023664899480521123
BRA,2008,0,0,0.0004991514757852829,0.0003225246399146031,2.5054505629899798e-05,0.01631783803435783,0.0041489384899268435,0.00025594034974932896,0.0007776108726382007,0.0011498695042040008,0.004221513432261845,0.0002854083895562605,0.016322762366175553,0.0011139611580041823,0.0009995218571280764,0.008381038901074174
BRA,2009,0,0,0.0011567332577503157,0.0001773348057225759,4.029839344027748e-05,0.023041454865999848,0.005625640345336617,0.0005893141523311815,0.0009870675704383449,0.0015507520775653724,0.003255950082571375,3.2072618541159683e-07,0.02397521338787167,0.0015304235166308058,0.0015076443925995948,0.011285902555442682
BRA,2010,0,0,0.0011705095917837471,0.0034736868286734755,8.32262334463919e-05,0.08782678050916506,0.02205243061683957,9.136638106530232e-05,0.003823123607876695,0.006205598836646292,0.012203514313270283,1.0823016834570489e-05,0.04773197873975,0.00641553035999633,0.004175864665604867,0.06921625251077757
BRA,2011,0,0,2.7376914129191766e-05,0.003932550736030881,2.9624466955729332e-05,0.04518468858248203,0.011900630163251135,0.00022319427957872025,0.0020902655161918176,0.0033660912511259446,0.007719485735777715,2.909017749403929e-05,0.02116081033281831,0.0034108049717910473,0.0018575455115395294,0.038932422008177085
BRA,2012,0,0,3.841215086183771e-06,0.004257715492413772,2.4109083387336965e-05,0.044283274037431576,0.011650732234293186,0.0006191707712655763,0.002049534156769853,0.003310850044124864,0.00708260368129048,4.845933261007783e-06,0.01658162930888728,0.0034106135420584075,0.0016767699653244255,0.04212911338017269
BRA,2013,0,0,9.723791991568645e-05,0.006811902496296562,2.2230400147601383e-05,0.05088567578503808,0.013609659668649058,0.0005168964309523858,0.0021988301518508996,0.0038613593773156258,0.004820074125741748,0.00035776021507879894,0.018720505248962734,0.003923675594288607,0.001814215997006346,0.0491052694600731
BRA,2014,0,0,6.386224963788752e-05,0.00559504004489445,3.8745391693652566e-05,0.06814943568104569,0.0175080557752678,0.000952917555231513,0.0029292441685410757,0.00497160446831161,0.006665454315222802,0.00039166521662678603,0.023858790125663033,0.005214843522766529,0.0026126506414993035,0.06629889707259948
BRA,2015,1,0,0.0008906055506916156,0.0026606397097936768,4.070914923381982e-05,0.06926560812750823,0.01672550901793872,0.003587640600337108,0.0029552617709901006,0.004796243632724861,0.006312815604886504,0.0005030876135383743,0.013706519115006092,0.005427343545894082,0.0025511732532832857,0.07983198420991722
BRA,2016,1,0,0.003734587652104347,0.0012443455062556845,9.535252640163468e-05,0.09912688889205591,0.02311383930022169,0.001465731255689063,0.003936109383678301,0.006550230107073626,0.006350135010766824,0.001631484049279023,0.034486247135735504,0.007347372267667203,0.004559020650318886,0.09427322818626081
BRA,2017,1,0,0.005830922337107827,0.005036363878054937,0.00021023392499512291,0.22763193417752012,0.05414008930068887,0.0016721257163010417,0.008766280701226585,0.015291392534616487,0.011569507692062364,0.0056435430008355235,0.09008005579843384,0.01674575258564621,0.010461756706107035,0.20659036700679234
BRA,2018,0,0,0.0064899152893223185,0.006477118293373824,0.00023554137576974431,0.2719527029369003,0.06486032115198352,0.003465703692658491,0.010737401836123777,0.018373592330426895,0.017174169837684404,0.004785049105835035,0.09692751631492216,0.020245713436113182,0.012069375569563955,0.257764332911437
BRA,2019,0,0,0.004678303368547382,0.0070517183493566974,0.00020516843582520095,0.24156241482740518,0.05814968150034205,0.0023008113490366093,0.009484220892959668,0.016449747761475668,0.014194863947125208,0.004854331524994184,0.09120080492146257,0.017930281556204703,0.010712423060357681,0.22428135790900927
BRA,2020,1,0,0.0007143522178509529,0.0005943708093117368,1.7775737036454724e-05,0.027996781887769887,0.006532643594837533,0.0019201957447868502,0.0011686443995984443,0.0018787816230604769,0.0021470553626333874,0.0003304795221493827,0.004378943122640355,0.002200202957079535,0.0010412370604583393,0.03396482928535408
BRA,2021,1,0,3.911715000066864e-05,0.008748272261210593,3.63805980765106e-05,0.0739007614748351,0.019573435549917414,0.0005906258299776374,0.003134047765931751,0.005545895453660102,0.006777095475501694,0.0005796530792754864,0.02872143593986839,0.005651531421388681,0.0027445610102924743,0.06954301259388433
BRA,2022,0,0,0.00037130248179284315,0.027419314004417706,0.00010744283135775594,0.2049773462275131,0.05498729700919341,0.00018472190013887841,0.008405079775538027,0.015492512787912277,0.014024108588438614,0.003405238498638637,0.09868685130565709,0.015377604749077654,0.007969827508376558,0.17597113381267593
BRA,2023,0,0,1.3874754527285063e-05,0.04767804782903086,0.0002806014511242784,0.4832378793227681,0.12596101837687354,0.0019932654378598215,0.019802010357765493,0.03558382125001442,0.0347128906145718,0.007105282981629213,0.20600183886852141,0.03638228258070127,0.01910302067347558,0.43527911950387244
BRA,2024,0,0,7.277079266103303e-05,0.04997758171613345,0.0002506871214988859,0.4491143223881497,0.11834304180327507,0.0012107900517460608,0.018406259808049153,0.03339986078374429,0.03174844481630106,0.0068945307555728415,0.20015848796336091,0.033775616155665475,0.017630673566092943,0.397745696387538
CAN,1990,1,0,0.016781474213613055,0.028912199120096342,1.552737473800161e-05,0.010590685661709209,0.004593125202323811,9.398444296732383e-05,0.00035945780851686244,0.0013137182250633327,0.0004997659930037668,0.004671532396744451,0.0012485719085368152,0.0010005600339742103,1.1023751421967666e-05,0.016215677292700376
CAN,1991,1,0,0.011259574713626642,0.011977426838347191,3.628991598383969e-05,6.0832890531513355e-05,6.261021996099961e-05,0.0005106149673586892,5.7986131810598184e-06,2.1726278135768924e-05,0.001296560559322654,0.0014759048297264955,0.003385930745213503,2.8643617171875593e-06,0.00032497518771165956,0.0011603253729420037
CAN,1992,1,0,0.0166834236245973,0.006435899138695526,0.00013224724294098045,0.03069934983292276,0.00556602055922494,0.0007909237799092808,0.0011585936051924097,0.0015158068840040921,0.004088475390171493,5.475140503047393e-06,0.03548957298991064,0.0018294031841878168,0.003115695561735357,0.012063985536974098
CAN,1993,1,0,0.013647905545376801,0.0023820167325349422,0.0001231213820388202,0.055357807099361285,0.011106445253115983,0.00026426622154259393,0.0021804272033089773,0.003118262822838967,0.006260526742254255,5.665554451793525e-05,0.028593609149549417,0.003798286726954565,0.003728008829395401,0.04202079134602823
CAN,1994,1,0,0.008182401409655546,0.0005167850019876862,0.00010778822880924086,0.051805616240653184,0.01119168852809601,4.459639478170722e-05,0.0020535976451910693,0.003114766902217006,0.0059164245694124104,5.489360144879566e-05,0.03708374761579291,0.003491048767790476,0.0034982965710329407,0.03295439695457862
CAN,1995,0,0,0.0022702672166631,4.712923821034746e-06,3.4184107020306506e-05,0.022776260261546007,0.005157313335971326,0.00019594990018138267,0.001038582753108917,0.0014569462238415818,0.004980979903358628,0.0001889700208834814,0.011140098806776943,0.0016409113943657522,0.0012734467618839194,0.01834242741662588
CAN,1996,0,0,0.0015107927566196722,5.859338434418654e-06,2.950175684800059e-05,0.018317869087727787,0.004271582857244416,4.640288766284965e-07,0.0008338728322489532,0.0011964936663721646,0.003989572168980174,0.00015288179869498323,0.01228733992820781,0.0012837697299647847,0.0010911571902883618,0.012419629495792424
CAN,1997,0,0,0.0008128856573489648,2.0861816943641847e-05,1.58635169313179e-05,0.011769885249451315,0.002745990777850364,6.934058393203763e-05,0.0005321895278598734,0.0007749858445792926,0.0024512275391622255,7.001836409085746e-05,0.005980967383927569,0.0008513913012047957,0.0006324620237319533,0.009379263252355748
CAN,1998,0,0,3.9510045001431265e-05,0.001727753349892822,1.868984502355058e-05,0.022345940903841743,0.005879105913787488,5.920029027695582e-06,0.00098385939835518,0.0016485172933415175,0.0032439860087594857,6.098970092917657e-07,0.014271403778825464,0.0016264790238851895,0.0010361753373563695,0.01628964061104525
CAN,1999,0,0,9.385673491740492e-06,0.005658471627903719,3.3101291441170554e-05,0.04991947613095471,0.013416671134568509,1.0150098075181403e-06,0.002154290871890006,0.003768318519352776,0.005856564838649667,0.00010782808358537275,0.029323404835820136,0.003685258238491693,0.00212643839427199,0.038533295532375764
CAN,2000,0,0,6.993652366481048e-05,0.0020485807640619642,5.50410990285664e-06,0.012830055130731889,0.003557112683521183,9.156195686357722e-05,0.0006100984885283047,0.0010087952563235518,0.002446555940287538,2.3796318668316046e-05,0.005577320324909628,0.0009926134128086517,0.00045954299094069854,0.011615813855369703
CAN,2001,0,0,1.4131529536652556e-05,0.00085822640590229,4.896027656903187e-06,0.010913268331622369,0.002846169095213321,0.0007313176240259215,0.0005813897220018005,0.0008203466145834538,0.0036288152289261767,0.00037172396860781225,0.002343817498085219,0.0008839348187128684,0.0003649434946769787,0.01246017053474123
CAN,2002,0,0,0.0001771468084123705,0.0011796982391607438,1.9399928910683252e-05,0.022773914774654628,0.005790638455003152,4.137114769561792e-05,0.0009977518279801773,0.0016317406750052694,0.003137754322425442,4.439023107735771e-06,0.011780831734829017,0.0016788344227846228,0.0010368575025529235,0.01849564248467207
CAN,2003,0,0,0.002172761862251237,0.004778370220949006,3.553652877748837e-07,0.003633963781552339,0.0014513750258496223,2.5420874562933402e-05,0.0002510786307204118,0.0004150188921990304,0.002213545765775575,0.00046697570862699346,0.0016395317891328422,0.00032245345913341916,4.3309654842511e-05,0.0036093660595857757
CAN,2004,0,0,0.004851318066863651,0.006657969788121595,4.575638956824462e-06,0.0004689168056601509,0.00048368311720522133,0.0001353849732069486,7.09078041950955e-05,0.0001361727043676631,0.0014720921664123476,0.0007448022428209987,0.0010929247371560603,5.255813833241081e-05,4.291458108629004e-06,0.0001903209511629872
CAN,2005,0,0,0.007723098351386057,0.00408698880411233,3.4207424839651664e-05,0.008857990806391937,0.0012018058817820341,0.0002081151515680291,0.00019362751583016724,0.0003366528576279163,0.00022953839103614945,0.0023332347839836766,0.0023992936139905718,0.0005658392299100873,0.0007679128583756491,0.008216734791026324
CAN,2006,0,0,0.007660244603434293,0.0006025818113835025,7.356442950030442e-05,0.04682430523861462,0.009431627914854334,0.0008038671093821634,0.0015168761415091639,0.0026650121878288766,0.00043386565310429874,0.003622872367089521,0.01464209344071812,0.0033273275858124564,0.0026192654417943775,0.04483697394820172
CAN,2007,0,0,0.009217736802435575,9.361394298657577e-05,0.0001211399299107334,0.08443452287515844,0.017993486613664202,0.0005735892235645504,0.002845446416230106,0.005064564411165929,0.0013929660765436573,0.005194372508723677,0.03323941968998323,0.0059829482477404515,0.004627732829399993,0.07472486107122256
CAN,2008,0,0,0.009628409742921671,6.004332693030332e-05,0.00014414396154911995,0.09140918573950658,0.01973446421549805,1.4747667458489918e-05,0.0030288975731377196,0.005514036820560709,0.0012701632138398108,0.006043256129806628,0.047628408219236314,0.006312448065544473,0.005356048364936198,0.07096436779268807
CAN,2009,1,0,0.0006546477800254591,0.002074342664839091,4.402942118159707e-05,0.05200223199220211,0.012613960011409598,8.468021272628403e-05,0.0018314812157820804,0.003546953675822858,0.0010197958550249861,0.0031348771243615635,0.022993181447293287,0.0037872549966633563,0.002356597736830193,0.0452711525918376
CAN,2010,0,0,0.0006226043342494916,6.14317690318582e-06,9.275888492821849e-06,0.00843869955971379,0.0018109357151507685,0.00013155679113139294,0.0002590004019738696,0.0005120037408975883,2.8151977657458155e-07,0.0011799046509988252,0.0023666229876335297,0.0006125179258056351,0.00040680383493980785,0.008554631881566105
CAN,2011,0,0,0.005038675933712782,0.0009108186311919883,4.1072969504861445e-05,0.02040858273216524,0.003889546592377914,0.00018229938883463625,0.000624614543623197,0.001092732668062416,7.030375709579011e-05,0.0019673307064316248,0.0076204213924395995,0.0014024827532168464,0.0012946692617196096,0.017979341624147008
CAN,2012,0,0,0.0029269082922221434,0.0002594213131993707,6.416413598263416e-05,0.05332475902009286,0.012063177194218132,8.331957866204017e-05,0.0018135087931070353,0.0033850500041390954,0.000757242809845208,0.0036105293081173206,0.024258083913724308,0.0037880350470794375,0.0027627959100920583,0.044927409704504796
CAN,2013,0,0,0.004711251722880368,1.061932444278044e-05,8.493144158365276e-05,0.0567808757915781,0.012564635566278183,3.523988271830801e-06,0.0019041041751164801,0.00350552813672355,0.0008460807085714127,0.0036565493484465327,0.03174712609909091,0.003919336082644975,0.0032778451715469903,0.04271467527580533
CAN,2014,0,0,0.007654366701281779,0.0005195262068392253,8.620773593071704e-05,0.04853025839295421,0.009999858929817904,9.045203164462355e-05,0.0015966684118839715,0.0027996510337589538,0.0006856424808448107,0.003116302459496385,0.02293919771473402,0.0033418847309267504,0.0029635828596684473,0.03909766368104102
CAN,2015,0,0,0.008918019110192172,0.00293981721913548,5.33391231136111e-05,0.021295068936377545,0.00371947317071495,0.0006331803282902802,0.0007031550779304297,0.0010526964758380787,0.0006248865608768317,0.0008009610675777493,0.00638722159550876,0.0014679177406436328,0.0014641226463029567,0.019964650616515176
CAN,2016,0,0,0.0006487561080997596,0.00016545053872799728,4.36040203847948e-06,0.002008986943828272,0.00037389208650936566,6.64581502972394e-05,7.234002207704897e-05,0.00010612571831541952,0.00013911130226117516,2.3033675769951842e-05,0.0006060062316952124,0.00014156889664499226,0.000128398682033512,0.0019037011594227999
CAN,2017,0,0,0.0007408911184798234,0.0008056394088310851,3.5719282366821387e-07,1.1799142974337493e-05,7.841056850271943e-06,0.0005825663214470496,8.268970130737928e-08,1.503615404186948e-06,2.6969779023243094e-07,1.6500298930911736e-06,0.0008201311861315996,2.0365894851735985e-06,9.257824584914192e-07,0.00043620865221954253
CAN,2018,0,0,0.00018211704619569444,7.719460398601254e-05,5.6550984387701985e-06,0.0002037614840816693,5.115299005743664e-05,0.00202047915375785,3.783044393209414e-06,1.0114009571947259e-05,2.130654324841778e-06,5.565085965331816e-06,0.005557464027822524,1.5322320558144061e-06,0.00010525282351332913,0.0008372605907984732
CAN,2019,0,0,1.2812573519423246e-05,0.00013441642341343538,4.431030765411843e-09,0.0006510823509414047,0.00016556162343468807,0.00031801102957660895,2.7414614762091662e-05,4.9770151200987406e-05,3.3155145554860737e-05,2.3248979401649135e-05,4.574865869002799e-05,6.261100939010575e-05,6.486440686574006e-06,0.0015510851684414875
CAN,2020,1,0,0.003234601880706863,0.004638348237126671,0.0001355830256621595,0.16293947178010199,0.03909365326649255,0.0019375824206089565,0.00630244320800916,0.011071179777061818,0.009309151137236599,0.0035010640519811905,0.05817513063479567,0.012140334384987891,0.00713650696276211,0.15463579946067746
CAN,2021,0,0,0.03037187187053019,0.023729189008969368,8.625367276803116e-05,0.010117337821535417,0.0007040868955570823,0.0018986942772444826,0.00026953521852455994,0.0002037249539479619,0.00023500515701815566,0.00029513349018527686,0.0009019639469782832,0.0006173360019034926,0.0013251917309776854,0.011079399463197892
CAN,2022,1,0,0.00027936379954226256,0.004425844187216514,8.383701908555087e-06,0.023400215687165597,0.006335349878332094,1.6683636380484705e-05,0.000832172846374448,0.0017839888051856983,0.00017168778622929116,0.002218260011377642,0.009747429458479895,0.0017672337443605875,0.0008147976673088829,0.021637898490279323
CAN,2023,0,0,0.0508271683837114,0.07469028640930175,7.049622415910306e-05,0.011329314159842766,0.0069368824994649695,0.0003604365555311527,0.0006184220383853471,0.0020077200831403897,0.00022760119810165432,0.0013352334136179638,0.0005605842532354168,0.0012765100755514013,6.88568133901533e-05,0.021547950489941455
CAN,2024,0,0,0.06280925201382903,0.08931394406607794,9.264125529111066e-05,0.010473440750036271,0.007221400799791009,0.0003928997441462016,0.000659323747777,0.0020954185195750635,0.0007475529026480835,0.0005666117165109462,0.0004043322609078822,0.0012512984496662895,0.00014690369326623878,0.021134508656167453
CHE,1990,1,0,0.032498786092521874,0.002852106919946279,0.0005885114537777172,0.5972410232135884,0.13458493160089385,0.015484312463184905,0.022480150050218844,0.038265790911520554,0.027208318171722957,0.017004456897031287,0.16676856218912295,0.044528940002922804,0.027251989065417544,0.6107119980858687
