economy,year,anomaly_score,predicted_anomaly
JPN,2013,1.0042742439956558,1
JPN,2014,0.759057459945125,0
JPN,2015,0.8882034038918672,0
JPN,2016,0.8114278805971605,0
JPN,2017,0.8033954539197522,0
JPN,2018,0.6104643669484742,0
JPN,2019,0.6300148775980619,0
JPN,2020,1.0172158273594953,1
JPN,2021,1.0490393970001703,1
JPN,2022,0.4701773064186935,0
JPN,2023,0.521740670564008,0
JPN,2024,0.5250975577745165,0
KEN,1990,0.30532179528632525,0
KEN,1991,0.26027510219060246,0
KEN,1992,0.37003533592464904,0
KEN,1993,3.137440996588575,1
KEN,1994,2.020566200016088,1
KEN,1995,1.4308493189751366,1
KEN,1996,0.5752039328805161,0
KEN,1997,1.007980826571854,1
KEN,1998,1.4959324296561116,1
KEN,1999,1.8803059880469584,1
KEN,2000,0.29058936525398427,0
KEN,2001,0.43656686870736744,0
KEN,2002,0.4746302405600766,0
KEN,2003,0.6080568114669285,0
KEN,2004,0.4157804550474877,0
KEN,2005,0.3319371654770771,0
KEN,2006,0.27092453788772464,0
KEN,2007,0.23424365480848203,0
KEN,2008,0.2855588249794403,0
KEN,2009,0.7807573014592412,0
KEN,2010,0.9647251480160806,0
KEN,2011,0.7482361254075155,0
KEN,2012,0.7160962055096277,0
KEN,2013,0.848881776972154,0
KEN,2014,0.7331877086132973,0
KEN,2015,0.780757930141636,0
KEN,2016,0.274099014905605,0
KEN,2017,0.2987271216158536,0
KEN,2018,0.2885581528580348,0
KEN,2019,0.28258411949815243,0
KEN,2020,0.2554281002156895,0
KEN,2021,0.3486116792374354,0
KEN,2022,0.24857509741938796,0
KEN,2023,0.30036063705665816,0
KEN,2024,0.27334371370322014,0
KOR,1990,0.8917575146440103,0
KOR,1991,0.9849247897399241,0
KOR,1992,1.127024565816182,1
KOR,1993,0.9858915177839038,0
KOR,1994,0.673277099603549,0
KOR,1995,0.5711066846005185,0
KOR,1996,0.6184669761920857,0
KOR,1997,0.6873699672145328,0
KOR,1998,1.0714491895842395,1
KOR,1999,0.49289693739819934,0
KOR,2000,0.32206563196050375,0
KOR,2001,0.19504936789127614,0
KOR,2002,0.23063405259241326,0
KOR,2003,0.22267613851071835,0
KOR,2004,0.2585491316008579,0
KOR,2005,0.2419966293609047,0
KOR,2006,0.23963972105149886,0
KOR,2007,0.26068108653306366,0
KOR,2008,0.313515196639917,0
KOR,2009,0.2986455992315914,0
KOR,2010,0.315019591667392,0
KOR,2011,0.3479558251625066,0
KOR,2012,0.33532928294189934,0
KOR,2013,0.3396407307225002,0
KOR,2014,0.3332884796523652,0
KOR,2015,0.37074111057073,0
KOR,2016,0.3653454466083819,0
KOR,2017,0.3627188469827619,0
KOR,2018,0.3484074155843503,0
KOR,2019,0.3228857505423724,0
KOR,2020,0.4777276272141625,0
KOR,2021,0.37923018780529866,0
KOR,2022,0.3799497056109906,0
KOR,2023,0.36374719842903175,0
KOR,2024,0.3936643634100454,0
LKA,1990,0.49648285541625303,0
LKA,1991,0.6957502082060584,0
LKA,1992,0.6928266526116775,0
LKA,1993,0.5450228345974325,0
LKA,1994,0.4929746984022794,0
LKA,1995,0.2793890369968881,0
LKA,1996,0.1656800131166179,0
LKA,1997,0.15330700377293563,0
LKA,1998,0.15919450162415222,0
LKA,1999,0.2873837472176314,0
LKA,2000,0.24091668970983596,0
LKA,2001,0.2899402077825247,0
LKA,2002,0.09451344094137692,0
LKA,2003,0.11001009948684036,0
LKA,2004,0.11254522516016532,0
LKA,2005,0.11602582568233079,0
LKA,2006,0.18319971803014143,0
LKA,2007,0.13502814125271217,0
LKA,2008,0.2676035252849736,0
LKA,2009,0.07396514251443083,0
LKA,2010,0.15674100799766297,0
LKA,2011,0.22907012461230675,0
LKA,2012,0.23017726498992483,0
LKA,2013,0.3941951779069661,0
LKA,2014,0.5168170827016473,0
LKA,2015,1.0639262281177102,1
LKA,2016,1.5528359209684726,1
LKA,2017,2.1483809895667103,1
LKA,2018,2.1979310006932042,1
LKA,2019,1.4206992330456711,1
LKA,2020,1.879251525830668,1
LKA,2021,1.5035169117219347,1
LKA,2022,0.8366864987017185,0
LKA,2023,0.2873521874066948,0
LKA,2024,0.14440234349520598,0
MEX,1990,0.20308566818404075,0
MEX,1991,0.18242584553766653,0
MEX,1992,0.21041746570348627,0
MEX,1993,0.2257246005541587,0
MEX,1994,0.23149254738740796,0
MEX,1995,0.6502336578522393,0
MEX,1996,0.2711310454405416,0
MEX,1997,0.2618243976765859,0
MEX,1998,0.24453469596917993,0
MEX,1999,0.26798237693829435,0
MEX,2000,0.259031071727768,0
MEX,2001,0.36596241113278594,0
MEX,2002,0.30850709778636315,0
MEX,2003,0.22757259441505676,0
MEX,2004,0.1689061264042128,0
MEX,2005,0.18595521078854962,0
MEX,2006,0.1666187619507483,0
MEX,2007,0.15548438293112907,0
