economy,year,anomaly_score,anomaly_score_negated,predicted_anomaly,crisis_label
MEX,2024,0.07633923180316432,-0.07633923180316432,0,0
MYS,1990,0.01781390238698788,-0.01781390238698788,0,0
MYS,1991,-0.05749396539499485,0.05749396539499485,1,0
MYS,1992,-0.009355352647020365,0.009355352647020365,1,0
MYS,1993,-0.042756259663091545,0.042756259663091545,1,0
MYS,1994,-0.07029354024457446,0.07029354024457446,1,0
MYS,1995,-0.10517485716547215,0.10517485716547215,1,0
MYS,1996,-0.08396387136333405,0.08396387136333405,1,0
MYS,1997,-0.08290989590621267,0.08290989590621267,1,0
MYS,1998,-0.13148363330186164,0.13148363330186164,1,1
MYS,1999,-0.08344242032144789,0.08344242032144789,1,0
MYS,2000,-0.08834438733807903,0.08834438733807903,1,0
MYS,2001,-0.0603958545556591,0.0603958545556591,1,0
MYS,2002,-0.03792824903686287,0.03792824903686287,1,0
MYS,2003,-0.05080942683679435,0.05080942683679435,1,0
MYS,2004,-0.06831053648474494,0.06831053648474494,1,0
MYS,2005,-0.05036111738259891,0.05036111738259891,1,0
MYS,2006,-0.05618532515131447,0.05618532515131447,1,0
MYS,2007,-0.04170397300458312,0.04170397300458312,1,0
MYS,2008,-0.020251817303230113,0.020251817303230113,1,1
MYS,2009,-0.04129628588190043,0.04129628588190043,1,0
MYS,2010,0.009344720267607354,-0.009344720267607354,0,0
MYS,2011,0.017079241275273938,-0.017079241275273938,0,0
MYS,2012,0.045443706397366224,-0.045443706397366224,0,0
MYS,2013,0.05626129681537595,-0.05626129681537595,0,0
MYS,2014,0.05579735800700841,-0.05579735800700841,0,0
MYS,2015,0.07230218076529138,-0.07230218076529138,0,0
MYS,2016,0.07786163611979519,-0.07786163611979519,0,0
MYS,2017,0.0672803432856034,-0.0672803432856034,0,0
MYS,2018,0.0704640966999488,-0.0704640966999488,0,0
MYS,2019,0.07143066242772517,-0.07143066242772517,0,0
MYS,2020,0.003704984660976629,-0.003704984660976629,0,1
MYS,2021,0.05818191490772234,-0.05818191490772234,0,1
MYS,2022,0.027522461254564812,-0.027522461254564812,0,0
MYS,2023,0.06597499476564839,-0.06597499476564839,0,0
MYS,2024,0.057016705096680886,-0.057016705096680886,0,0
NGA,1990,0.028345107258152646,-0.028345107258152646,0,0
NGA,1991,0.07607637343946122,-0.07607637343946122,0,0
NGA,1992,0.08062212004268576,-0.08062212004268576,0,0
NGA,1993,0.009527261165972356,-0.009527261165972356,0,1
NGA,1994,0.019674375077623873,-0.019674375077623873,0,1
NGA,1995,-0.00231641186542042,0.00231641186542042,1,1
NGA,1996,0.06294827827859012,-0.06294827827859012,0,0
NGA,1997,0.09410765551462091,-0.09410765551462091,0,0
NGA,1998,0.08728370189587875,-0.08728370189587875,0,0
NGA,1999,0.08056016182953407,-0.08056016182953407,0,0
NGA,2000,0.07728464237674204,-0.07728464237674204,0,0
NGA,2001,0.04878116339601318,-0.04878116339601318,0,0
NGA,2002,-0.005128746858149957,0.005128746858149957,1,0
NGA,2003,0.07879237243585685,-0.07879237243585685,0,0
NGA,2004,0.01520053284438827,-0.01520053284438827,0,0
NGA,2005,-0.012872900104834217,0.012872900104834217,1,0
NGA,2006,0.056696453517757706,-0.056696453517757706,0,0
NGA,2007,0.05747655965431986,-0.05747655965431986,0,0
NGA,2008,0.06467021826639874,-0.06467021826639874,0,0
NGA,2009,0.06395807925830044,-0.06395807925830044,0,0
NGA,2010,0.015475424946418737,-0.015475424946418737,0,0
NGA,2011,0.05484908172328673,-0.05484908172328673,0,0
NGA,2012,0.027601943287176245,-0.027601943287176245,0,0
NGA,2013,0.06530319360687609,-0.06530319360687609,0,0
NGA,2014,0.08006864783263495,-0.08006864783263495,0,0
NGA,2015,0.044641912735203904,-0.044641912735203904,0,0
NGA,2016,0.03724164589126444,-0.03724164589126444,0,0
NGA,2017,0.07090464871496688,-0.07090464871496688,0,0
NGA,2018,0.07275461024625773,-0.07275461024625773,0,1
NGA,2019,0.07299380074380735,-0.07299380074380735,0,1
NGA,2020,0.0020137226528288976,-0.0020137226528288976,0,1
NGA,2021,0.06563846297217846,-0.06563846297217846,0,1
NGA,2022,0.07374341053152506,-0.07374341053152506,0,0
NGA,2023,0.058352295268317755,-0.058352295268317755,0,0
NGA,2024,0.043309814555307746,-0.043309814555307746,0,0
NLD,1990,0.08561503806446669,-0.08561503806446669,0,1
NLD,1991,0.08597871978440252,-0.08597871978440252,0,1
NLD,1992,0.0871910061512422,-0.0871910061512422,0,0
NLD,1993,0.08297924317425148,-0.08297924317425148,0,0
NLD,1994,0.08642493235482707,-0.08642493235482707,0,0
NLD,1995,0.08192210787283405,-0.08192210787283405,0,0
NLD,1996,0.08115410520481237,-0.08115410520481237,0,0
NLD,1997,0.07749328872387207,-0.07749328872387207,0,0
NLD,1998,0.07545702491436251,-0.07545702491436251,0,0
NLD,1999,0.06810013604253679,-0.06810013604253679,0,0
NLD,2000,0.04881445265495282,-0.04881445265495282,0,0
NLD,2001,0.054437780782970346,-0.054437780782970346,0,0
NLD,2002,0.06424654709198391,-0.06424654709198391,0,0
NLD,2003,0.06211900287909894,-0.06211900287909894,0,0
NLD,2004,0.03541129539988386,-0.03541129539988386,0,0
NLD,2005,0.024178280340222902,-0.024178280340222902,0,0
NLD,2006,-0.0033701455300466088,0.0033701455300466088,1,0
NLD,2007,-0.007119979056519898,0.007119979056519898,1,0
NLD,2008,0.029848172587490618,-0.029848172587490618,0,0
NLD,2009,-0.015103352489012845,0.015103352489012845,1,1
NLD,2010,0.03896483398092465,-0.03896483398092465,0,0
NLD,2011,-0.016837589105550277,0.016837589105550277,1,0
NLD,2012,-0.02061948034240846,0.02061948034240846,1,0
NLD,2013,-0.024068873970332527,0.024068873970332527,1,0
NLD,2014,-0.0068510827548939335,0.0068510827548939335,1,1
NLD,2015,-0.05296131994642972,0.05296131994642972,1,0
NLD,2016,-0.019443776403164303,0.019443776403164303,1,0
NLD,2017,-0.010699299520689265,0.010699299520689265,1,0
NLD,2018,-0.028987882491649686,0.028987882491649686,1,0
NLD,2019,-0.007869817267326107,0.007869817267326107,1,0
NLD,2020,-0.0484038825717667,0.0484038825717667,1,1
NLD,2021,-0.023834117728552096,0.023834117728552096,1,0
NLD,2022,-0.025160752242929574,0.025160752242929574,1,1
NLD,2023,-0.05321058931228173,0.05321058931228173,1,0
NLD,2024,0.007004481910145077,-0.007004481910145077,0,0
NOR,1990,0.09410961053885525,-0.09410961053885525,0,0
NOR,1991,0.0892980948303686,-0.0892980948303686,0,0
NOR,1992,0.0885456771196998,-0.0885456771196998,0,1
NOR,1993,0.09523594303840965,-0.09523594303840965,0,1
NOR,1994,0.08961329809300161,-0.08961329809300161,0,0
NOR,1995,0.09505816679740325,-0.09505816679740325,0,1
NOR,1996,0.0790238972531882,-0.0790238972531882,0,0
NOR,1997,0.07980354556955316,-0.07980354556955316,0,0
NOR,1998,0.0823489535815532,-0.0823489535815532,0,0
NOR,1999,0.08221974907448437,-0.08221974907448437,0,0
NOR,2000,0.05022975281447989,-0.05022975281447989,0,0
NOR,2001,0.04821161365504234,-0.04821161365504234,0,0
NOR,2002,0.05613028105651108,-0.05613028105651108,0,0
NOR,2003,0.05463728027880527,-0.05463728027880527,0,0
NOR,2004,0.0566627748588614,-0.0566627748588614,0,0
NOR,2005,0.046647674698598374,-0.046647674698598374,0,0
NOR,2006,0.04349961922262946,-0.04349961922262946,0,0
NOR,2007,0.03289647677348628,-0.03289647677348628,0,0
NOR,2008,0.010278848364003779,-0.010278848364003779,0,0
NOR,2009,0.024283694205758155,-0.024283694205758155,0,0
NOR,2010,0.041976973644019755,-0.041976973644019755,0,0
NOR,2011,0.034003970119502236,-0.034003970119502236,0,0
NOR,2012,0.03254600296604071,-0.03254600296604071,0,0
NOR,2013,0.03200150871167473,-0.03200150871167473,0,0
NOR,2014,0.04431580881403352,-0.04431580881403352,0,0
NOR,2015,0.05880564853246284,-0.05880564853246284,0,0
NOR,2016,0.04335748935117195,-0.04335748935117195,0,0
NOR,2017,0.06447011049412349,-0.06447011049412349,0,0
NOR,2018,0.03325228471535352,-0.03325228471535352,0,0
NOR,2019,0.04903959729302976,-0.04903959729302976,0,0
NOR,2020,0.030500831574888254,-0.030500831574888254,0,0
NOR,2021,0.026902072135612298,-0.026902072135612298,0,0
NOR,2022,-0.02840180520551644,0.02840180520551644,1,1
NOR,2023,-0.0012582847889313076,0.0012582847889313076,1,1
NOR,2024,0.02673425642207433,-0.02673425642207433,0,0
NZL,1990,0.08553317039135155,-0.08553317039135155,0,1
NZL,1991,0.061282718852300744,-0.061282718852300744,0,1
NZL,1992,0.08650003280293206,-0.08650003280293206,0,1
NZL,1993,0.08277965862974512,-0.08277965862974512,0,1
NZL,1994,0.09479157375601638,-0.09479157375601638,0,0
NZL,1995,0.0977137542981476,-0.0977137542981476,0,0
NZL,1996,0.0990509652923321,-0.0990509652923321,0,0
NZL,1997,0.10069014073942645,-0.10069014073942645,0,0
NZL,1998,0.09797091878405118,-0.09797091878405118,0,0
NZL,1999,0.08976527982065674,-0.08976527982065674,0,0
NZL,2000,0.08652007781068544,-0.08652007781068544,0,0
NZL,2001,0.0999103825628348,-0.0999103825628348,0,0
NZL,2002,0.09802119184458696,-0.09802119184458696,0,0
NZL,2003,0.08928159068996927,-0.08928159068996927,0,0
NZL,2004,0.0981674668860032,-0.0981674668860032,0,0
NZL,2005,0.08667803784115075,-0.08667803784115075,0,0
NZL,2006,0.08734992140713244,-0.08734992140713244,0,0
NZL,2007,0.08716388397188735,-0.08716388397188735,0,0
NZL,2008,0.06465653754905981,-0.06465653754905981,0,1
NZL,2009,0.08534830887671885,-0.08534830887671885,0,0
NZL,2010,0.09181852273343,-0.09181852273343,0,0
NZL,2011,0.09675164929982666,-0.09675164929982666,0,0
NZL,2012,0.09135764171061372,-0.09135764171061372,0,0
NZL,2013,0.09479387572034459,-0.09479387572034459,0,0
NZL,2014,0.09888946955406769,-0.09888946955406769,0,0
NZL,2015,0.095566804082522,-0.095566804082522,0,0
NZL,2016,0.09290386862306799,-0.09290386862306799,0,0
NZL,2017,0.09660615296757796,-0.09660615296757796,0,0
NZL,2018,0.09322293780969437,-0.09322293780969437,0,0
NZL,2019,0.09452867230097795,-0.09452867230097795,0,0
NZL,2020,0.0768158183034689,-0.0768158183034689,0,0
NZL,2021,0.07723764741731076,-0.07723764741731076,0,0
NZL,2022,0.06422405544456866,-0.06422405544456866,0,1
NZL,2023,0.0745831301972329,-0.0745831301972329,0,1
NZL,2024,0.08537373870155474,-0.08537373870155474,0,0
PAK,1990,0.06726487792146185,-0.06726487792146185,0,0
PAK,1991,0.07546182286056169,-0.07546182286056169,0,0
PAK,1992,0.062425151616073704,-0.062425151616073704,0,0
PAK,1993,0.05947323666442389,-0.05947323666442389,0,0
PAK,1994,0.07509935765009107,-0.07509935765009107,0,0
PAK,1995,0.06828332511284546,-0.06828332511284546,0,0
PAK,1996,0.05658335634796047,-0.05658335634796047,0,0
PAK,1997,0.0627322692090781,-0.0627322692090781,0,0
PAK,1998,0.06863696021216331,-0.06863696021216331,0,0
PAK,1999,0.05889446498030837,-0.05889446498030837,0,0
PAK,2000,0.027563215197479507,-0.027563215197479507,0,0
PAK,2001,0.0307338655681621,-0.0307338655681621,0,0
PAK,2002,0.027906379952996718,-0.027906379952996718,0,0
PAK,2003,0.03220119390894016,-0.03220119390894016,0,0
PAK,2004,0.014026682301565785,-0.014026682301565785,0,0
PAK,2005,0.03285659994815038,-0.03285659994815038,0,0
PAK,2006,0.056424327776130656,-0.056424327776130656,0,0
PAK,2007,0.04898098874737755,-0.04898098874737755,0,0
PAK,2008,0.019351866397963935,-0.019351866397963935,0,1
PAK,2009,0.05301888381221209,-0.05301888381221209,0,0
PAK,2010,0.04193111496725305,-0.04193111496725305,0,0
PAK,2011,0.04667406867215235,-0.04667406867215235,0,0
PAK,2012,0.05706481826354609,-0.05706481826354609,0,0
PAK,2013,0.06036966353475698,-0.06036966353475698,0,0
PAK,2014,0.05158766105186213,-0.05158766105186213,0,0
PAK,2015,0.052580002327402675,-0.052580002327402675,0,0
PAK,2016,0.026445724493597833,-0.026445724493597833,0,0
PAK,2017,0.04123253987800091,-0.04123253987800091,0,0
PAK,2018,0.03561708507648054,-0.03561708507648054,0,0
PAK,2019,0.05311151842686557,-0.05311151842686557,0,0
PAK,2020,0.028156391816783644,-0.028156391816783644,0,1
PAK,2021,0.03287419137850539,-0.03287419137850539,0,1
PAK,2022,0.04624661097558114,-0.04624661097558114,0,1
PAK,2023,0.023865427431445763,-0.023865427431445763,0,1
PAK,2024,0.043975617355222985,-0.043975617355222985,0,1
PER,1990,-0.12491169947861869,0.12491169947861869,1,1
PER,1991,-0.02091230768845259,0.02091230768845259,1,0
PER,1992,0.015335240918281146,-0.015335240918281146,0,0
PER,1993,0.043892489390093825,-0.043892489390093825,0,0
PER,1994,-0.01081319592140273,0.01081319592140273,1,0
PER,1995,0.04736563547970818,-0.04736563547970818,0,1
PER,1996,0.06219919575600802,-0.06219919575600802,0,0
PER,1997,0.0796860651372353,-0.0796860651372353,0,0
PER,1998,0.06617442645407501,-0.06617442645407501,0,0
PER,1999,0.08882310498902268,-0.08882310498902268,0,0
PER,2000,0.09583594492822373,-0.09583594492822373,0,0
PER,2001,0.08503386017804565,-0.08503386017804565,0,0
PER,2002,0.07925472896082636,-0.07925472896082636,0,0
PER,2003,0.09090676700953076,-0.09090676700953076,0,0
PER,2004,0.09249283187875229,-0.09249283187875229,0,0
PER,2005,0.08938209666763808,-0.08938209666763808,0,0
PER,2006,0.08316077101229197,-0.08316077101229197,0,0
PER,2007,0.07794546192507279,-0.07794546192507279,0,0
PER,2008,0.05862908886627438,-0.05862908886627438,0,0
PER,2009,0.09231072301257515,-0.09231072301257515,0,0
PER,2010,0.07553868298271871,-0.07553868298271871,0,0
PER,2011,0.09310758299866112,-0.09310758299866112,0,0
PER,2012,0.08532048720693897,-0.08532048720693897,0,0
PER,2013,0.08650306127638069,-0.08650306127638069,0,0
PER,2014,0.09804442695293875,-0.09804442695293875,0,0
PER,2015,0.09511034792459855,-0.09511034792459855,0,0
PER,2016,0.10074375147573833,-0.10074375147573833,0,0
PER,2017,0.10241371499624885,-0.10241371499624885,0,0
PER,2018,0.10154125133269454,-0.10154125133269454,0,0
PER,2019,0.10122348942735732,-0.10122348942735732,0,0
PER,2020,-0.025499613986179837,0.025499613986179837,1,1
PER,2021,0.020659055848726737,-0.020659055848726737,0,0
PER,2022,0.09387475415049895,-0.09387475415049895,0,0
PER,2023,0.08700740834446763,-0.08700740834446763,0,0
PER,2024,0.09809813892005714,-0.09809813892005714,0,0
PHL,1990,0.0729341067563703,-0.0729341067563703,0,0
PHL,1991,0.0513137880596215,-0.0513137880596215,0,1
PHL,1992,0.06745645634494563,-0.06745645634494563,0,0
PHL,1993,0.07679339737423257,-0.07679339737423257,0,0
PHL,1994,0.08042112962704162,-0.08042112962704162,0,0
PHL,1995,0.07964880765415494,-0.07964880765415494,0,0
PHL,1996,0.0770725288023254,-0.0770725288023254,0,0
PHL,1997,0.07446493858103792,-0.07446493858103792,0,0
PHL,1998,0.04391145984019379,-0.04391145984019379,0,0
PHL,1999,0.05184774413856119,-0.05184774413856119,0,0
PHL,2000,0.05388537860876835,-0.05388537860876835,0,0
PHL,2001,0.059463881042580324,-0.059463881042580324,0,0
PHL,2002,0.06471316850438869,-0.06471316850438869,0,0
PHL,2003,0.06187723515747262,-0.06187723515747262,0,0
PHL,2004,0.05797820678518534,-0.05797820678518534,0,0
PHL,2005,0.06445497337470202,-0.06445497337470202,0,0
PHL,2006,0.05609337986635904,-0.05609337986635904,0,0
PHL,2007,0.04907229465138224,-0.04907229465138224,0,0
PHL,2008,0.07189255836936165,-0.07189255836936165,0,0
PHL,2009,0.0628899637717168,-0.0628899637717168,0,0
PHL,2010,0.06370146723769965,-0.06370146723769965,0,0
PHL,2011,0.07904111255218416,-0.07904111255218416,0,0
PHL,2012,0.06961150436768004,-0.06961150436768004,0,0
PHL,2013,0.06982168613079237,-0.06982168613079237,0,0
PHL,2014,0.07234874270128294,-0.07234874270128294,0,0
PHL,2015,0.07472223396306155,-0.07472223396306155,0,0
PHL,2016,0.07065052266262611,-0.07065052266262611,0,0
PHL,2017,0.07323432193950924,-0.07323432193950924,0,0
PHL,2018,0.07203931471329905,-0.07203931471329905,0,0
PHL,2019,0.07952106612428411,-0.07952106612428411,0,0
PHL,2020,-0.023971229951606665,0.023971229951606665,1,1
PHL,2021,0.08141869942057228,-0.08141869942057228,0,0
PHL,2022,0.064066969402224,-0.064066969402224,0,0
PHL,2023,0.08228200201015229,-0.08228200201015229,0,0
PHL,2024,0.07556374427564977,-0.07556374427564977,0,0
POL,1990,-0.09364240434721693,0.09364240434721693,1,1
POL,1991,-0.023535107270386157,0.023535107270386157,1,1
POL,1992,0.06223502928215996,-0.06223502928215996,0,0
POL,1993,0.059617491820526336,-0.059617491820526336,0,0
POL,1994,0.05994772897481088,-0.05994772897481088,0,0
POL,1995,0.04893101220227403,-0.04893101220227403,0,0
POL,1996,0.0741448356623714,-0.0741448356623714,0,0
POL,1997,0.08365113510328953,-0.08365113510328953,0,0
POL,1998,0.08909925488595466,-0.08909925488595466,0,0
POL,1999,0.07680838560821446,-0.07680838560821446,0,0
POL,2000,0.06035629572054996,-0.06035629572054996,0,0
POL,2001,0.06011103937665224,-0.06011103937665224,0,1
POL,2002,0.04709742020549185,-0.04709742020549185,0,1
POL,2003,0.04227555174606834,-0.04227555174606834,0,1
POL,2004,0.022318050125728184,-0.022318050125728184,0,1
POL,2005,0.05917469413873766,-0.05917469413873766,0,0
POL,2006,0.0508990564715639,-0.0508990564715639,0,0
POL,2007,0.05870352218239333,-0.05870352218239333,0,0
POL,2008,0.0786365820278408,-0.0786365820278408,0,0
POL,2009,0.089305053272283,-0.089305053272283,0,0
POL,2010,0.07510201098643443,-0.07510201098643443,0,0
POL,2011,0.06903152350245206,-0.06903152350245206,0,0
POL,2012,0.07422515398081247,-0.07422515398081247,0,0
POL,2013,0.0636937604207487,-0.0636937604207487,0,0
POL,2014,0.0716563389453741,-0.0716563389453741,0,0
POL,2015,0.07993258934650788,-0.07993258934650788,0,0
POL,2016,0.07700860861541747,-0.07700860861541747,0,0
POL,2017,0.07038235055392666,-0.07038235055392666,0,0
POL,2018,0.06760585002235614,-0.06760585002235614,0,0
POL,2019,0.0737229466815999,-0.0737229466815999,0,0
POL,2020,0.04693788958455519,-0.04693788958455519,0,1
POL,2021,0.045980222274335125,-0.045980222274335125,0,0
POL,2022,0.039522190442658145,-0.039522190442658145,0,0
POL,2023,0.050066349254113296,-0.050066349254113296,0,0
POL,2024,0.05903811208591825,-0.05903811208591825,0,0
PRT,1990,0.0838758313973813,-0.0838758313973813,0,1
PRT,1991,0.0946879118728644,-0.0946879118728644,0,1
PRT,1992,0.09669000957894491,-0.09669000957894491,0,0
PRT,1993,0.07514165710416809,-0.07514165710416809,0,1
PRT,1994,0.0988087052106863,-0.0988087052106863,0,0
PRT,1995,0.10175719095707847,-0.10175719095707847,0,0
PRT,1996,0.10050246865543516,-0.10050246865543516,0,0
PRT,1997,0.08760774391168108,-0.08760774391168108,0,0
PRT,1998,0.07317208520881213,-0.07317208520881213,0,0
PRT,1999,0.07160341775350049,-0.07160341775350049,0,0
PRT,2000,0.05761465009006256,-0.05761465009006256,0,0
PRT,2001,0.06561690556060445,-0.06561690556060445,0,0
PRT,2002,0.07622858485605627,-0.07622858485605627,0,0
PRT,2003,0.0645515393614246,-0.0645515393614246,0,0
PRT,2004,0.08011232671173202,-0.08011232671173202,0,0
PRT,2005,0.07050779393615414,-0.07050779393615414,0,0
PRT,2006,0.05490852736619084,-0.05490852736619084,0,0
PRT,2007,0.06798465364273815,-0.06798465364273815,0,0
PRT,2008,0.04605195744981727,-0.04605195744981727,0,0
PRT,2009,0.020276649894599652,-0.020276649894599652,0,1
PRT,2010,0.049466149191690956,-0.049466149191690956,0,0
PRT,2011,0.033880952039443746,-0.033880952039443746,0,1
PRT,2012,-0.0016023924002298018,0.0016023924002298018,1,1
PRT,2013,0.019576486864786358,-0.019576486864786358,0,1
PRT,2014,0.03163383004931419,-0.03163383004931419,0,1
PRT,2015,0.05525721719425353,-0.05525721719425353,0,0
PRT,2016,0.06351486915235527,-0.06351486915235527,0,0
PRT,2017,0.07650964943894073,-0.07650964943894073,0,0
PRT,2018,0.08274888390239571,-0.08274888390239571,0,0
PRT,2019,0.08411434390411726,-0.08411434390411726,0,0
PRT,2020,-0.004096045445096175,0.004096045445096175,1,1
PRT,2021,0.08018284468654568,-0.08018284468654568,0,0
PRT,2022,0.06370087676167113,-0.06370087676167113,0,0
PRT,2023,0.08697963346230364,-0.08697963346230364,0,0
PRT,2024,0.08825639328630092,-0.08825639328630092,0,0
ROU,1990,-0.12519797082198547,0.12519797082198547,1,1
ROU,1991,-0.11428818805381225,0.11428818805381225,1,1
ROU,1992,-0.09995716225988771,0.09995716225988771,1,1
ROU,1993,-0.0002531779242839205,0.0002531779242839205,1,1
ROU,1994,0.01645168713607692,-0.01645168713607692,0,0
ROU,1995,0.06242656570575056,-0.06242656570575056,0,0
ROU,1996,0.048265569177736056,-0.048265569177736056,0,0
ROU,1997,-0.025936354972745712,0.025936354972745712,1,1
ROU,1998,0.010022382528403595,-0.010022382528403595,0,1
ROU,1999,0.04180704583648481,-0.04180704583648481,0,0
ROU,2000,0.06968852411332566,-0.06968852411332566,0,0
ROU,2001,0.061820392362551546,-0.061820392362551546,0,0
ROU,2002,0.06919740399092406,-0.06919740399092406,0,0
ROU,2003,0.07948884939402762,-0.07948884939402762,0,0
ROU,2004,-0.009308532391628932,0.009308532391628932,1,0
ROU,2005,0.04627203113950351,-0.04627203113950351,0,0
ROU,2006,0.019487802964127943,-0.019487802964127943,0,0
ROU,2007,0.016027948449251372,-0.016027948449251372,0,1
ROU,2008,-0.01573113109075258,0.01573113109075258,1,0
ROU,2009,0.037121719072918447,-0.037121719072918447,0,1
ROU,2010,0.0433013368137265,-0.0433013368137265,0,1
ROU,2011,0.06408619251434766,-0.06408619251434766,0,0
ROU,2012,0.08364745712848165,-0.08364745712848165,0,0
ROU,2013,0.09100300896884478,-0.09100300896884478,0,0
ROU,2014,0.08508599566422681,-0.08508599566422681,0,0
ROU,2015,0.0919650756954597,-0.0919650756954597,0,0
ROU,2016,0.08419961862842135,-0.08419961862842135,0,0
ROU,2017,0.06449401728225512,-0.06449401728225512,0,0
ROU,2018,0.07481279189191081,-0.07481279189191081,0,0
ROU,2019,0.08548016565980449,-0.08548016565980449,0,0
ROU,2020,0.05979181519746751,-0.05979181519746751,0,1
ROU,2021,0.0659623206324021,-0.0659623206324021,0,0
ROU,2022,0.055664649206593864,-0.055664649206593864,0,0
ROU,2023,0.07746021561616862,-0.07746021561616862,0,0
ROU,2024,0.06916889911613111,-0.06916889911613111,0,0
RUS,1990,-0.07213509747157121,0.07213509747157121,1,1
RUS,1991,-0.11905636230035455,0.11905636230035455,1,1
RUS,1992,-0.16032619517511115,0.16032619517511115,1,1
RUS,1993,-0.11282072440309143,0.11282072440309143,1,1
RUS,1994,-0.07867066077996854,0.07867066077996854,1,1
RUS,1995,0.002374139538504849,-0.002374139538504849,0,1
RUS,1996,0.0449545852136396,-0.0449545852136396,0,1
RUS,1997,0.0951573783121174,-0.0951573783121174,0,1
RUS,1998,0.015191246129420799,-0.015191246129420799,0,1
RUS,1999,-0.014943535022652887,0.014943535022652887,1,1
RUS,2000,-0.0194113669099496,0.0194113669099496,1,0
RUS,2001,0.05182518562790678,-0.05182518562790678,0,0
RUS,2002,0.07397081413882467,-0.07397081413882467,0,0
RUS,2003,0.06024603557154906,-0.06024603557154906,0,0
RUS,2004,0.05495169321933252,-0.05495169321933252,0,0
RUS,2005,0.04596042557867852,-0.04596042557867852,0,0
RUS,2006,0.036885751296177216,-0.036885751296177216,0,0
RUS,2007,0.04855936947003775,-0.04855936947003775,0,0
RUS,2008,0.06523723427682232,-0.06523723427682232,0,0
RUS,2009,-0.023105077871866442,0.023105077871866442,1,1
RUS,2010,0.07114565667288497,-0.07114565667288497,0,0
RUS,2011,0.064198971803818,-0.064198971803818,0,0
RUS,2012,0.06872594091207013,-0.06872594091207013,0,0
RUS,2013,0.06699406466930541,-0.06699406466930541,0,0
RUS,2014,0.06803263349184979,-0.06803263349184979,0,0
RUS,2015,0.052766661714267526,-0.052766661714267526,0,0
RUS,2016,0.07172627809297571,-0.07172627809297571,0,0
RUS,2017,0.08116640561477695,-0.08116640561477695,0,0
RUS,2018,0.06628708668255145,-0.06628708668255145,0,0
RUS,2019,0.07258705085227574,-0.07258705085227574,0,0
RUS,2020,0.03711973382405126,-0.03711973382405126,0,1
RUS,2021,0.04505014838032351,-0.04505014838032351,0,0
RUS,2022,-0.0010105369132991093,0.0010105369132991093,1,0
RUS,2023,0.04201736967813474,-0.04201736967813474,0,0
RUS,2024,0.045279449408651806,-0.045279449408651806,0,0
SAU,1990,0.04180287524301701,-0.04180287524301701,0,1
SAU,1991,0.024927464112280695,-0.024927464112280695,0,1
SAU,1992,0.05366333590599004,-0.05366333590599004,0,1
SAU,1993,0.03831035747878142,-0.03831035747878142,0,0
SAU,1994,0.056237205291286396,-0.056237205291286396,0,0
SAU,1995,0.0637085807125855,-0.0637085807125855,0,0
SAU,1996,0.07679706291834221,-0.07679706291834221,0,0
SAU,1997,0.07906602198988943,-0.07906602198988943,0,0
SAU,1998,0.06375964502740439,-0.06375964502740439,0,0
SAU,1999,0.05700029955275554,-0.05700029955275554,0,0
SAU,2000,0.05971130213225301,-0.05971130213225301,0,0
SAU,2001,0.05337057574817322,-0.05337057574817322,0,0
SAU,2002,0.042305225780860045,-0.042305225780860045,0,0
SAU,2003,0.028497622682423285,-0.028497622682423285,0,0
SAU,2004,0.0013725536598648835,-0.0013725536598648835,0,0
SAU,2005,-0.021904754562144135,0.021904754562144135,1,0
SAU,2006,-0.03392647340870392,0.03392647340870392,1,0
SAU,2007,-0.04788048567691938,0.04788048567691938,1,0
SAU,2008,-0.04222627605220042,0.04222627605220042,1,1
SAU,2009,0.005573813362844293,-0.005573813362844293,0,0
SAU,2010,-0.00828607128640918,0.00828607128640918,1,0
SAU,2011,-0.07612318933328655,0.07612318933328655,1,0
SAU,2012,-0.042108022001578704,0.042108022001578704,1,0
SAU,2013,-0.026970800155105557,0.026970800155105557,1,0
SAU,2014,0.007605564809265886,-0.007605564809265886,0,0
SAU,2015,0.027024637143241603,-0.027024637143241603,0,0
SAU,2016,0.05468531062683446,-0.05468531062683446,0,0
SAU,2017,0.07433693591304719,-0.07433693591304719,0,0
SAU,2018,0.05397140143596113,-0.05397140143596113,0,0
SAU,2019,0.06382176557394498,-0.06382176557394498,0,0
SAU,2020,0.005718174921083785,-0.005718174921083785,0,1
SAU,2021,0.0487550892699844,-0.0487550892699844,0,0
SAU,2022,-0.007793489466602688,0.007793489466602688,1,0
SAU,2023,0.05008106788838412,-0.05008106788838412,0,0
SAU,2024,0.06032349389826647,-0.06032349389826647,0,0
SGP,1990,-0.16450971468280384,0.16450971468280384,1,0
SGP,1991,-0.12761215803750514,0.12761215803750514,1,0
SGP,1992,-0.12079961375599713,0.12079961375599713,1,0
SGP,1993,-0.1460218897556822,0.1460218897556822,1,1
SGP,1994,-0.16010664377980377,0.16010664377980377,1,0
SGP,1995,-0.1487263631363792,0.1487263631363792,1,0
SGP,1996,-0.1483662484873991,0.1483662484873991,1,0
SGP,1997,-0.15918533957008774,0.15918533957008774,1,0
SGP,1998,-0.17855543628681814,0.17855543628681814,1,1
SGP,1999,-0.15044739060068246,0.15044739060068246,1,0
SGP,2000,-0.1605498828315396,0.1605498828315396,1,0
