economy,year,GDP_Growth,Inflation_CPI,Unemployment,Current_Account_GDP,Reserves_Months_Imports,Exchange_Rate,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Investment_GDP,Manufacturing_Value,Domestic_Credit_GDP,Broad_Money_Growth
POL,2019,4.58045817256199,2.22747880938291,3.267,-0.272945793712772,4.60331314972597,3.839375,3.15455649244208,52.6128934811742,48.9681403361987,20.436103187479,20.7076794491101,16.6614878848919,50.2277295457207,8.26404951360684
POL,2020,-2.03556882399977,3.37446972618589,3.155,2.39835922164097,5.76793469149636,3.89974166666667,3.31499059495462,52.4338855199248,46.8252057104188,21.2255889283829,18.8394051569485,16.2083685829628,49.2665185159479,16.4293093435368
POL,2021,6.92718266052501,5.05502704719272,3.268,-1.30156521580162,4.78077058564326,3.86191666666667,5.44306737738578,57.0379760723016,53.836306949643,20.465253353536,21.8106734577786,17.3006156636927,45.7278891219221,8.91363801981589
POL,2022,5.25545697386036,14.4294507575758,2.811,-2.27455866454271,4.25614570821665,4.45775833333333,6.00626096603428,62.3525162455456,60.6688166147992,19.385598275476,22.059467565345,17.6513214118709,39.3159295032007,5.24723702348228
POL,2023,0.249610834017872,11.5289127961105,2.743,1.53683077845046,4.85461481369942,4.20366666666667,4.38918673390545,57.8812710195434,52.1436640222717,19.069188211544,17.6684506133329,17.4578672165103,34.7075227346327,8.53585796595824
POL,2024,3.02841630700273,3.79060897630197,2.807,0.30454349270969,5.36718824327154,3.98078333333333,2.24523191798779,52.1798133919011,48.1796294552629,18.1156905931218,17.8032326864165,16.0769928111431,33.5857900188097,9.24118159464556
PRT,1990,3.95052317228428,13.6305705693074,,-0.230455705701949,8.63372580713376,142.55475,3.31579014605628,29.1691775307804,35.8864150999083,28.0031886542397,27.721131452629,,,
PRT,1991,4.36820616663232,11.8494841773674,3.919,-0.802786937062783,10.5438646528095,144.482,2.74387019076576,26.547558876519,33.8190413392617,25.2397534526825,25.738680472155,,,
PRT,1992,1.08947689832507,9.55926033177516,3.985,-0.171236849197464,8.66006899222792,134.997833333333,1.74123247233614,24.4586706502227,31.8486069476756,25.2943307868232,24.9460022225038,,,
PRT,1993,-2.04327729359404,6.78377994665408,5.301,0.245135265861298,8.37726373022464,160.800185833333,1.6144453804152,23.6001482902129,30.5750843731262,22.7681495972426,22.1454534250659,,,
PRT,1994,0.964838285067799,5.42044019241626,6.709,-2.20261544389875,7.38281430225337,165.992776666667,1.27368069158282,25.1335659295225,32.043794086164,21.6553272728627,22.950768391851,,,
PRT,1995,4.28278017236022,4.22281614099488,7.064,-0.111582055664553,6.07420817364476,151.105528333333,0.579546715045669,26.7697318737852,33.1447402882201,24.6343062488345,24.1933776372451,15.9385285779708,,
PRT,1996,3.50424653058748,3.06897732509786,7.298,-4.0005138112894,5.61475619966322,154.243661666667,1.28145373512428,26.5484648796224,33.6613401675442,21.4901515838314,24.4083515242472,16.5759769753114,,
PRT,1997,4.40086766458026,2.33686298314114,6.571,-5.66728405930872,5.25332099955145,175.312445,2.31647209170026,27.1541447475915,35.1508067548668,21.6278562862898,26.5243441476558,16.5289263386174,,
PRT,1998,4.80796318953165,2.57275225909131,4.64,-6.76039275351895,5.07610743690578,180.10448,4.89835270210409,27.3316272273762,36.4992716296598,22.1568003510496,28.3167621107077,15.9980665517466,,
PRT,1999,3.90657779623113,2.34009490312169,4.579,-8.85368265057396,3.17822218869281,0.938283072395283,0.581077558591109,26.4819747246951,36.8323550925286,20.2944294637619,29.0278207613076,15.6299894890028,,
PRT,2000,3.81617714108242,2.85303039287156,3.806,-10.8233299998961,3.16521522724371,1.08270508132602,6.14861920837231,28.2046205938904,39.2483773924343,17.9458978033928,28.7766387963597,15.0493373233829,,
PRT,2001,1.94367213427915,4.36990330551792,3.829,-10.4344116184086,3.27809439731373,1.11653308564462,5.02761444190448,27.4373261135265,37.6546290635856,18.1218927983025,28.1574917811274,14.6778646135093,115.00275429921,
PRT,2002,0.770924781247714,3.60034658290915,4.497,-8.31755894208289,3.82474786975766,1.05755899623965,0.436137292252839,27.0733622325977,35.2348971843795,17.3637648070924,25.9043294973227,14.1946649466386,119.052209613682,
PRT,2003,-0.930521045062918,3.21899090682895,6.132,-6.66692325748196,2.34947009021531,0.88404792718493,6.26697257909762,27.3671918978917,33.7717555904736,16.4134260904073,23.1147053583821,13.4763371418783,120.671996162222,
PRT,2004,1.78873552917291,2.365362040973,6.319,-7.9833939998949,1.76788227606524,0.803921647747618,1.312247289237,27.6670515552519,35.5375421117759,15.5310957889987,23.8243238411168,13.0527122559748,121.19077411841,
PRT,2005,0.781847569123585,2.27716394887838,7.582,-9.60021052870913,1.46757398055297,0.803800192161442,1.70741232717781,27.0841675459537,35.8603370144983,13.6937354539519,23.3586139281485,12.5667765338143,124.773021846414,
PRT,2006,1.62503532956156,3.1076654587105,7.649,-10.2302140524554,1.17130925501,0.796432730949102,6.41633004151996,30.3574044411002,38.1896486771007,12.782191979587,22.9256733300806,12.3431980695303,133.41295217927,
PRT,2007,2.50657937751231,2.45396528138746,7.965,-9.65792414363098,1.15026541319741,0.729672399984083,2.50093088549298,31.1941845713373,38.7519330104618,13.4325392165546,23.0998862393828,12.2436332311567,142.235675042564,
PRT,2008,0.319247344434558,2.58850657657956,7.553,-11.8598002235991,1.04733966235964,0.679922680042729,2.96892594201258,31.2610790783868,40.8146638437736,11.4192273005276,23.5794931626439,11.9016527163808,151.481176609982,
PRT,2009,-3.12207827545093,-0.835530021504157,9.432,-10.3235445210729,1.75228086459155,0.716957702016136,2.35133912553896,27.2937427180784,34.1989508086976,10.9572396840908,20.8425074783613,11.1331653600968,159.861301937173,
PRT,2010,1.73762453640036,1.40257289895372,10.771,-10.2611634070617,2.17009469974558,0.754308990105961,3.77376819569615,30.0275851235273,37.6616550692709,10.6875203139721,21.1994526798182,11.5851680952185,155.388888349273,
PRT,2011,-1.71352745905065,3.6530110043073,12.715,-6.11854777822697,2.08440153916575,0.718413898653317,4.23648756430888,34.4115130933228,38.5960625767303,13.2527010798894,18.6613799007397,11.328789395701,156.062341019849,
PRT,2012,-4.05090267621935,2.77333854051576,15.509,-1.52721549957903,2.72898890165427,0.778338120416812,7.21535195239496,37.7235057219779,38.2176009968034,13.9507586840311,15.7536608050077,11.3753199190097,152.728675156307,
PRT,2013,-0.984106574148328,0.274416666666663,16.237,1.53973827822347,2.06520644406952,0.752945122701996,6.43654323197598,39.5639503324812,38.466555354947,15.5586765901727,14.6835299275763,11.5651993214334,142.933688214656,
PRT,2014,0.741391420706506,-0.278153367467428,13.88,0.315317528197345,2.17147420548109,0.752728196932603,5.43851031792652,40.1850905816292,40.0355784904498,15.0540114332393,15.3444039472278,11.8414875390346,129.651173714521,
PRT,2015,1.58979803702681,0.48793862390472,12.405,0.508297093307309,2.46750119385715,0.901296423367096,0.63522205292535,40.6876664090066,39.9470092176377,15.8880281765783,15.9379888733382,12.2513540948869,120.048513231382,
PRT,2016,2.00414129666575,0.607397074641719,11.058,1.42555528145605,3.16284475305928,0.903421436257263,3.56282992803299,40.3550889260564,39.1672575583436,16.7231540829586,16.0283624571119,12.2435166305722,111.328568595891,
PRT,2017,3.31472008175986,1.36861411643482,8.878,1.56389644169824,2.91110295630823,0.885205508269372,5.02041551787587,42.9426786480198,41.8651136589341,18.403716866774,17.44628649988,12.4309295704729,102.855290609028,
PRT,2018,2.94628343449202,0.993715683468233,6.966,0.7276825303456,2.4754661938403,0.846772667108111,3.46584287446499,43.677580570852,43.0581149209879,18.7573523031592,18.5247214985093,12.322133201471,97.0963051936704,
PRT,2019,2.74568432648596,0.338178410046124,6.422,0.765771121812591,2.53215922234251,0.893276257067409,4.5038935303436,43.6531259432991,43.1178629650595,18.9539022967354,18.76826598288,11.9377600515866,93.35554945374,
PRT,2020,-8.20463159324387,-0.0124383299576209,6.85,-0.629832722737583,3.45546829789917,0.875506396987998,1.8141455418251,37.2560151344529,39.2526255864686,18.3681830489435,19.4185791809348,12.0900462439681,104.074185342131,
PRT,2021,5.55875672070374,1.26565719069044,6.712,-0.67221074365241,3.08413204775749,0.84549413889045,3.60836004516304,41.5484271843512,44.3251180305463,19.824112544058,20.9347674224953,12.4429299331489,98.848509456936,
PRT,2022,6.98584137580278,7.83269124233323,6.138,-2.08477766426278,2.58310031204235,0.949623753156941,5.08368921917484,49.4816822004506,51.8824642789839,18.8786209302211,21.3735177177842,12.4622635474503,89.4563111808935,
PRT,2023,3.09998745904281,4.31128191898681,6.498,0.55352409256356,2.66838577859983,0.924839558470698,3.96325428743124,47.1554769314882,45.9803767757157,20.6573690998744,20.4972768619235,12.0809802413045,80.2271063662543,
PRT,2024,2.21459232301109,2.41613187791876,6.5,2.07520783148021,3.14206718624252,0.923889546117607,4.29974090969256,45.8196856112127,43.8418780958391,21.989711682193,20.3401770013662,11.7478766112798,77.118172685653,
ROU,1990,,,,-8.50766056649959,1.66300007573874,0.00224320833333333,2.61452383727707e-05,16.726891246066,26.1802074833897,20.7065602051521,30.2482806853946,,,30.091571564055
ROU,1991,-12.9182107298211,230.622494900178,8.23,-3.50772176596034,3.7632664702366,0.007638725,0.138645129089342,17.6006170878896,21.5345523844095,24.9194164889514,28.0457371024094,31.7255773855438,,104.024228731035
ROU,1992,-8.7672284522824,211.205587610082,8.26,-5.99482518410403,4.19608355728254,0.0307953333333333,0.306508326146089,27.7914151131162,36.1988323492337,22.8981125190738,31.405493266105,30.032176739866,,94.6955410689567
ROU,1993,1.52883449664077,255.166861826698,8.251,-4.45352169616387,3.22820184384345,0.0760050833333333,0.356585212469679,23.0163008215295,27.9874025494365,24.2183676219567,28.9277193823057,26.6443066910231,,172.166739794017
ROU,1994,3.93194272962506,136.759392815441,8.17,-1.42321276155065,4.62582328606926,0.165508583333333,1.13391484039433,24.9013530353956,26.9657170317705,23.2568585153629,24.809134731324,28.7054062970716,,125.446872228094
ROU,1995,6.23351148371351,32.2424847257597,8.01,-4.73949323312222,2.70853845771342,0.203327583333333,1.11941807479042,25.6300423094106,30.6611830867474,18.6270206291225,23.3161642971645,23.8706540877198,,69.6181851202503
ROU,1996,3.90770208816159,38.8293013382852,6.74,-6.96048631418109,2.92809108361581,0.30842175,0.712021742757537,26.4574936115282,34.3238757606892,15.9999113078146,23.0950938293071,25.5609122122992,10.9909814975807,69.545192861255
ROU,1997,-4.8490627379703,154.763480436309,5.515,-5.91423004615668,4.37569008318408,0.716794333333334,3.41529919490512,28.1971443249242,35.0080980074588,15.2094451629601,21.2987400049412,23.9426512052894,8.29243806887032,113.429675280403
ROU,1998,-2.02981290571721,59.0965827541167,5.63,-6.99585947248816,3.38508050560247,0.887557583333333,4.87096009208894,23.0154805621533,30.8233151479287,11.1879589220622,18.3829311197399,21.3917644165944,11.6679231619366,53.7488459259463
ROU,1999,-0.376660705758994,45.8037811326363,6.239,-3.60747182475184,2.54117286158034,1.53328375,2.89543420938062,26.6618172055494,31.3118578394381,11.5136660184594,15.6493077726824,19.3798252742787,7.98718944099379,50.399082875287
ROU,2000,2.4612634592269,45.6665940440238,6.969,-3.63721875382544,2.82091179673092,2.17087208333333,2.78361317174685,21.58888431382,26.9324410712586,16.0054763821345,19.6695811091698,19.8128920493959,7.12522458023743,40.8097757749873
ROU,2001,5.21813625673708,34.4770123493527,6.561,-5.51799372952363,3.44900587721624,2.90607916666667,2.8642076020901,22.105963469215,29.8226275519331,17.3102059409803,22.7560110876947,22.0207783534399,8.65337656761909,18.0222525396628
ROU,2002,5.70299165043771,22.5398862605386,8.112,-3.31050332793727,4.5591155532749,3.305543,2.48342020141655,24.0130293587441,29.6972184551935,18.8213907710898,22.1726981083131,21.8092683135058,10.0898585093074,46.597095917485
ROU,2003,2.34114732919521,15.2734889936255,6.95,-5.72774106022585,4.45255980649894,3.32000708333333,3.18995908035532,24.2127350487918,31.9667919982326,16.322530099897,23.1953192411743,21.0476787954831,14.1322681192345,21.0723332251961
ROU,2004,10.4281130180976,11.8743635936399,7.719,-8.5123232185601,5.25824200208427,3.26365683333333,8.59368512961184,25.743936265036,34.8825424019048,15.8098601073284,24.2165645026754,21.2420046238418,15.7819282736445,48.4211786467663
ROU,2005,4.6681480508487,9.01491283343835,7.174,-8.67463205439942,6.72454891911535,2.91365316666667,6.60067175776297,24.5352206061523,34.8253288429032,14.2192555958209,22.9306854622381,21.2678992923076,20.0582548606141,20.0428905695894
ROU,2006,8.02881107599163,6.55851412276983,7.27,-10.6661036918406,7.04770386171134,2.80898333333333,9.02006052535516,24.7712264990404,36.9123994274755,16.9913740428436,27.4669698502695,21.1053948126196,26.005425621115,14.1267416359139
ROU,2007,7.23380774362805,4.83732928313989,6.413,-13.7032326042104,6.25545455411279,2.43825,5.78679016158104,24.710829049515,38.7943276239508,17.7991499854042,31.3370187913254,21.0280647164106,33.9999546690076,33.8338795224371
ROU,2008,9.30746717077338,7.85080255714482,5.787,-11.658522565437,5.12448499595582,2.51885833333333,6.37741866098849,26.155499661561,39.0197013363802,21.8114508983381,33.0936844355478,21.9454814966302,35.9149171389437,17.4937177869345
ROU,2009,-5.51670615843011,5.58742004264393,6.859,-4.72925693261463,8.68379813976052,3.049325,2.66364407064905,26.022377022811,32.4476813438419,22.5318176970742,27.2026875632393,21.0059677585834,37.0085626096682,9.03332207552948
ROU,2010,-3.90581157302972,6.09141668601891,6.959,-4.98543687917279,8.44153926649716,3.1779,1.88971859139686,31.6415933092484,38.3133421840234,22.4896670846932,27.1890794202952,23.358328052216,38.2860073711137,6.81737053267701
ROU,2011,4.49558909946313,5.7892532881588,7.177,-4.81588301986923,6.88281803725361,3.04860833333333,1.23042689104897,35.2366088533551,41.0347475882739,23.5315920711434,27.809701397226,25.9119432595128,37.4326073949952,6.46701411725749
ROU,2012,1.90361696799603,3.33492267693442,6.794,-4.57804292376289,7.14725228751367,3.4682,1.70143772893217,35.708362986259,40.8859610051082,22.5237340561295,26.7222427286412,21.2783438640457,35.9605697947908,2.84245222608059
ROU,2013,0.278771877470234,3.9847123554813,7.096,-1.13746709997941,6.8486755131164,3.32791666666667,2.03100513989555,40.2453636124718,41.1522495622465,24.1379679501193,25.2514905784046,20.2152670692205,34.1696505303704,8.80537482390374
ROU,2014,4.11600109267832,1.06830987684298,6.802,-0.341464408053705,5.79071838380504,3.349175,1.9372882717301,41.4767119396626,41.8984310178575,24.9046975190727,25.2257196462876,21.5132642153968,31.085760270442,8.33017368215694
ROU,2015,3.1570360543854,-0.594156437495203,6.812,-0.637491637323502,5.68125546429893,4.00566666666666,2.42725822119064,41.3491935848306,42.1713831168849,24.8351251932912,25.4960152893431,20.2080251087435,29.9038145680168,9.39346661416349
ROU,2016,2.85993252302089,-1.54479666813897,5.901,-2.10324885883263,5.40819301760843,4.05918333333333,3.37417569649644,42.4163351743737,43.4761931163147,21.5772817635035,23.6646873522112,20.1242845144537,28.5586243050561,9.74068452525915
ROU,2017,8.19547826641261,1.3390212110439,4.927,-3.19415712159883,5.16027223807168,4.05249166666666,2.8327307446025,42.334274206143,44.8217903606371,20.8110646234899,23.9867377562262,19.8307791051555,26.6684604630278,11.4076738933702
ROU,2018,5.39452228185675,4.62548443137779,4.187,-4.60748728741797,4.21307798105806,3.94161666666667,3.03714660753952,41.7841912043995,45.3069789051814,18.3990259906807,23.0435742456948,19.069928394043,25.6917391714929,8.88797985953742
ROU,2019,3.96028958497598,3.82785432599438,3.912,-4.86977887140916,4.13981461361312,4.237925,2.94522918789332,40.3352034270657,44.5711596314136,19.5236351714711,24.4073793139433,17.2425919406663,24.71556311196,10.905108739629
ROU,2020,-3.59802546034757,2.63107311184743,5.035,-5.14044816549564,5.47036941070809,4.24399166666667,1.43737626680298,36.9711409958175,41.3905053604534,19.2497722300269,24.3319634913981,15.9165222191834,25.8547218167581,15.3130692590717
ROU,2021,5.58735072538869,5.05232876096582,5.59,-7.21432085371446,4.27804925461279,4.16041666666666,4.12832844182863,40.6943872735548,46.3768092724597,19.1932199071481,26.4231138988583,15.710445243797,26.4890320985714,15.814728647084
ROU,2022,4.18771305104109,13.7954887432521,5.614,-9.25302809964964,4.0391490548722,4.688475,3.88649421607456,43.5131053942163,50.4365455441284,17.6222527858938,27.0611653434665,13.822743326618,25.2220369814974,6.84221114412418
ROU,2023,2.25773416555121,10.3971874764996,5.589,-7.03377443891132,5.08847423372651,4.57429166666667,2.50426860654842,39.2445975462886,44.1307348599346,19.3708261236725,26.2097285719548,13.8755293574211,23.2502304421426,10.5042570699552
ROU,2024,0.916003764382594,5.72140574354439,5.4,-8.16757110224326,4.94627323159288,4.598375,1.87134949618788,35.6030266999465,41.6119570939538,16.838345187409,24.9970256084173,13.1961348200611,22.7281195412098,11.3119357455221
RUS,1990,-2.99999564243126,,,,,,,18.1620614715927,17.9447376591121,,30.1303942874884,,,
RUS,1991,-5.04693945142462,,5.11,,,,,13.2713621737576,12.9853414372542,,36.2674293886307,,,
RUS,1992,-14.5310737729264,,5.181,,,,0.252231983166754,62.3224618621778,48.2546028406102,,34.6133613887428,,,
RUS,1993,-8.66854034260423,874.245720380188,5.883,,,0.991666666666667,0.278287134511107,38.2045944842866,30.4938487551746,,27.0071715934931,,,
RUS,1994,-12.5697559802151,307.722635553193,8.131,2.26332668866148,1.25548712747193,,0.174540526074499,27.7583790421613,23.1953336062219,29.576019747851,25.5374539500614,,,
RUS,1995,-4.1435284052602,197.414268084251,9.449,1.88045783512905,2.43727667621875,,0.522256838168622,29.2890113495619,25.8938941161638,28.0227088726174,25.4388784044713,,,
RUS,1996,-3.7550694383594,47.7520122009939,9.665,2.57898342400441,2.03040779201634,5.12083333333333,0.658454456416548,26.0729881302908,21.8495126891282,27.1159226042149,23.6674001136852,,,
RUS,1997,1.3999158052963,14.761329268806,11.813,-0.206268282708236,2.01666897017265,5.78483333333334,1.20135889262562,24.7298415292289,22.527079880846,21.9453568046979,21.9763894687502,,,
RUS,1998,-5.2999616266239,27.6856798076742,13.261,0.026225709921156,1.60322334850871,9.70508333333333,1.0191194251039,31.22120547318,24.5510478117966,19.3235081435628,14.9641222334913,,,
RUS,1999,6.39991469144101,85.7464940960636,13.036,11.6664565462153,2.3710125926917,24.6199,1.6622825455164,43.2199685128244,26.1733129859875,28.2459905455541,14.8303000466388,,,
RUS,2000,10.0000668136515,20.7987606558704,10.581,17.4742424828314,4.74378977156661,28.1291666666667,1.03116111575235,44.0604413055146,24.0334657318409,36.1542075558736,18.6937601947688,,,
RUS,2001,5.10005122572568,21.4770072117159,8.978,10.4545347443772,5.23906491878679,29.168525,0.928663004211825,36.8934935960337,24.2173650683869,32.5129186409687,21.9498173349418,,16.8377718530329,
RUS,2002,4.69999190914258,15.7887307914463,7.875,7.9523289090993,6.12766903546728,31.3484833333333,1.00553594478556,35.2125940630626,24.432851668898,28.774776224551,20.0295461890033,15.1934447901759,17.9723927796501,33.7560699107806
RUS,2003,7.29995234528189,13.6632930228666,8.21,7.69799200510312,7.52555207914772,30.692025,1.84237888462157,35.2499817757806,23.8782872318208,28.2662385584185,20.8589584807348,14.3673346864676,21.2435670578541,38.5350352991115
RUS,2004,7.19994786954857,10.8886157326216,7.763,9.90832254287658,9.88536746944771,28.8137416666667,2.60618528064118,34.4178910554597,22.1639613429458,30.2604397434939,20.9012750797344,15.2165071849086,24.3164009497689,33.735150491509
RUS,2005,6.39996544799469,12.6853039507349,7.124,11.0454169715192,10.91900160117,28.2844416666667,2.02980703784767,35.2030659651181,21.5101825254241,30.5465768219055,20.0774969178103,15.6802236675119,25.9225395243251,36.1353041567373
RUS,2006,8.20006825456321,9.66865454789265,7.055,9.32544491399994,13.6000555108579,27.1909583333333,3.7977120943899,33.7304754439762,21.0029264232898,30.6608764968892,21.1715918033474,15.2912276564636,30.9419240283111,40.3887209914881
RUS,2007,8.49997776916511,9.00729868861079,6.002,5.55457619335894,16.0465979647848,25.5808453675404,4.29895594841933,30.164060484537,21.5420622609236,31.2668546897582,24.1645140334655,15.1146322628327,37.783577717454,41.0978788956037
RUS,2008,5.19996926404957,14.1107677840442,6.205,6.25797161157479,10.7798072680751,24.852875,4.50269424864822,31.3095603335689,22.072905707322,30.063881910679,25.5012197086864,14.9331548589743,41.5540438231948,14.129346966484
RUS,2009,-7.79999391271275,11.6473295764118,8.301,4.12086933736946,16.4516778273398,31.7403583333333,2.99212552042529,27.9381012041521,20.496959823666,20.8762043653616,18.9263757354968,12.8979714243795,45.260909297208,17.3164659422601
RUS,2010,4.49999999920672,6.84939230255025,7.407,4.4233366535099,14.1597902374813,30.3679153383059,2.8308286983175,29.2155607849758,21.1399447022831,26.283714313898,22.6150505519736,12.8154704732559,42.8400452491127,24.5103624911795
RUS,2011,4.30002918604238,8.4404648593257,6.571,4.75452652542426,11.632229448834,29.3823413709302,2.69236118071968,28.0553614798549,19.9800379279369,28.7575643096851,24.2607379312639,11.4709337154407,41.6986059819676,19.5846469667138
RUS,2012,4.0240861571798,5.07474300799149,5.484,3.22793090052757,11.5222288258363,30.8398313519917,2.29079869889368,26.9073203393663,20.2440700464294,27.2441713507904,24.5536933545168,11.4152854387593,43.9139602428073,13.0583902913371
RUS,2013,1.75542214916291,6.75466833903486,5.513,1.45817388483059,10.3415183701028,31.8371436402813,3.01940211363344,25.845336826255,20.441812574244,24.2820958381877,23.2716819870194,11.0573063367208,48.0247500537777,16.0313236476773
RUS,2014,0.736267221403651,7.82016970013845,5.212,2.79290979175164,8.51896923617438,38.3782071444168,1.0698764102333,27.1110970517525,20.6902442110591,24.5121808211262,22.3908642287739,11.3355804143996,54.8322798937112,14.8276498781065
RUS,2015,-1.9727192264298,15.5343959935701,5.615,4.97088857375125,12.3779655076395,60.9376501088951,0.502607961400285,28.703389442924,20.6559598687647,26.366709537342,22.148725318159,12.3830188656764,55.9520226893608,19.7170330182523
RUS,2016,0.193671130698817,7.04243725413707,5.591,1.91643731021353,13.2258115719456,67.0559333333333,2.54849998807899,25.8544829769167,20.6636368626929,25.0134122865718,23.0954224731096,11.700279102879,53.1024738337766,-0.924467735122182
RUS,2017,1.82670527549192,3.68333072334495,5.238,2.04412673615753,12.4862324143568,58.3428011851719,1.81409297475419,26.0908809797568,20.7856433573743,25.6686851355845,23.6067558621651,12.3127721301087,52.0765975053134,7.41111146041277
RUS,2018,2.80634082046656,2.87831382614981,4.871,6.97989872935135,12.8721612352105,62.6681333333334,0.530060790633169,30.7932568020743,20.7876435683221,28.9492684952112,21.9180891512463,12.8198832505149,51.2433106717876,12.3191096655941
RUS,2019,2.19807571381982,4.47202631837903,4.513,3.87612476973049,14.4905418216873,64.7376583333333,1.88851731564914,28.4334306799759,20.7953229819275,26.5372798751328,22.6615137722235,12.9692072844848,52.5614289246344,5.1039386595789
RUS,2020,-2.65365449695453,3.38219796948068,5.62,2.36911533657246,18.6186075758305,72.1049083333333,0.634851184443604,25.5221855113549,20.4447226915578,25.7684981515278,23.4558291480158,13.4028136833178,59.5836264990744,16.656413911723
RUS,2021,5.866491772979,6.69445891957612,4.749,6.83107025995823,15.121498531694,73.65435,2.21136527873962,30.0024195364041,20.5837759257711,29.8125329121196,23.0093392226061,13.1326683991037,54.6422447762479,
RUS,2022,-1.43537063467896,13.7436797398232,3.867,10.370132157734,16.0963355900744,68.4849416666667,-1.73614086534944,27.7096266135186,15.0566816178163,33.3939222918452,23.1732337652661,13.1487193587336,,
RUS,2023,4.06661395813023,5.86571931748967,3.076,2.41395767974471,16.2585942045348,85.1620083333333,-0.490895490828941,22.7699393140297,18.5695723352636,30.2888471082987,27.303131349175,12.9579365446141,,
RUS,2024,4.92167966203073,8.43486410496723,2.43,2.85909027069263,16.7768277290964,92.5524,-0.427643327459558,21.8563659146375,17.5620399669048,30.841114469031,26.4795760497971,13.264172378933,,
SAU,1990,9.4260985412794,2.07715133531156,,-3.52517261600742,3.57539592509747,3.75,1.5823604411403,40.334827762329,31.3732478292946,18.1529039214574,15.6840133931105,8.30350150388741,14.8221099824074,4.58205507583167
SAU,1991,8.22077074524385,4.86111111111137,7.316,-20.8052194236662,2.39544287554653,3.75,0.121007480168667,38.3083994377757,36.390899397386,11.7372489781411,19.9856212740521,8.28250965313343,14.8717021826583,14.5539115565604
SAU,1992,4.58058206179402,-0.0770060064690921,7.2,-12.9234890422041,1.3915488872206,3.75,-0.0575786497959332,39.1068068578908,35.9852277198409,19.5605888135298,22.963649750484,8.75643268133247,16.7585536644371,2.05469154110366
SAU,1993,0.379835927354492,1.05579531442695,7.002,-12.9691395981645,2.10554360778995,3.75,1.02821764581848,34.3528159609611,33.4541584247889,16.4878002804749,25.0549737431346,8.81387246091593,20.4697181528822,3.38083805102641
SAU,1994,0.952965973086691,0.564325478533149,6.733,-7.74759220117338,2.59742331912152,3.75,0.258430621127419,34.0009481856073,26.0703632736108,15.9293974412158,20.3571499120953,9.04904885131264,22.3597574225155,2.98556540538992
SAU,1995,0.311708028499027,4.86843103056033,6.365,-3.71007215329782,2.65200363540556,3.75,-1.30781764216435,37.3378413620953,27.7038858462799,20.2298663735827,20.2861294288588,9.29417681904549,22.5686263552029,3.35659970734372
SAU,1996,3.30468254228352,1.22206054877756,5.804,0.428246585132839,3.67769605107917,3.75,-0.710606970934706,40.0228209447804,26.6309991231776,23.6774811466347,18.5713011472742,9.48819487336564,20.7924387949329,7.25699192006134
SAU,1997,2.64731939948642,0.0571506050626489,5.283,0.183815312865695,3.52197035924248,3.75,1.83140466437341,39.1585979206286,26.0294690234163,24.4775139144976,18.7775729083204,9.77114687209388,21.5087348399283,5.21044405903486
SAU,1998,2.80381183998992,-0.37126675171199,4.752,-8.94699931687039,3.93547613501397,3.75,2.91838054679437,29.6323817967762,26.4560108137963,17.766547724597,22.9493393991366,10.1782677577361,29.1883475530879,3.6310346409727
SAU,1999,-0.633393640920247,-1.33375489653896,4.346,0.254139328110494,4.64113642503364,3.75,-0.481664272911208,34.6664709888381,23.1795778305815,26.1134425721301,21.513622969499,9.94477597911744,26.7446189971291,6.83395801647577
SAU,2000,4.71813422138024,-1.12499838517645,4.57,7.55444425839441,4.48340882239567,3.75,-0.9925690992161,43.4052690306903,24.7611797698264,30.0404822979649,19.3169649955465,9.22706530778225,24.2356134468207,4.46595613546796
SAU,2001,0.344593196175438,-1.12094804896791,4.618,5.07959598329365,4.30972997111817,3.75,0.0106659367777141,39.633694222871,23.9268894565803,26.782380857214,19.6231513824444,9.60383249627815,27.090480162661,5.08729920706328
SAU,2002,-0.688390130317757,0.247186492339686,5.265,6.26198626765416,4.97355154209664,3.75,-0.323899963714203,40.94880327191,23.6439941380154,28.4730430282045,19.6933428220224,9.88155078183235,28.9483976585816,15.1983856213513
SAU,2003,8.76873381743964,0.612195358172966,5.563,12.9967291873384,4.99050354805439,3.75,-0.271772775519938,45.8541491871159,23.977021521626,33.8704822440716,19.4924123818856,10.318567515035,28.2333101439677,8.49234471316397
SAU,2004,8.63100545880309,0.5155078977673,5.822,20.0686191554423,4.98463264684709,3.75,-0.129209725410009,50.9853310838178,24.0975055731163,41.6596188946936,19.8646168179799,10.1023103568753,32.3542594274042,17.2519884333968
SAU,2005,5.94489623934835,0.479231671630955,6.051,27.0702838379988,20.1458922304401,3.75,1.33515850333851,57.050742989557,24.9033329514589,47.9580642995326,20.1748334986768,9.36258654128185,35.4189179790554,13.2410107923811
SAU,2006,3.31348473625901,2.20902314069647,6.254,27.4448874249269,23.7894042968004,3.75,1.58553602335569,59.8319082445442,30.1126964323542,48.5055212177407,22.2151611310309,9.43959260101552,33.7245867667594,20.4083906483268
SAU,2007,2.21365396372528,4.16782358431579,5.734,24.5483035341762,25.4533932563503,3.75,1.48457884530209,59.9374401392842,34.9258769574815,48.9277193860298,26.4729184187854,9.76830655358163,37.071588765142,20.1413745700629
