economy,year,anomaly_score,predicted_anomaly
AUS,2008,1.3013425316635605,0
AUS,2009,1.0546716424731728,0
AUS,2010,1.125734937556636,0
AUS,2011,1.170642295204193,0
AUS,2012,1.027302094792733,0
AUS,2013,1.0360790990652624,0
AUS,2014,1.0375527813571628,0
AUS,2015,1.3241008406053745,0
AUS,2016,1.0229082124284932,0
AUS,2017,1.0180234878503618,0
AUS,2018,1.033436247323795,0
AUS,2019,1.429105817666393,0
AUS,2020,1.4838283902651452,0
AUS,2021,1.3341899203149696,0
AUS,2022,1.264813777067182,0
AUS,2023,1.2267675359481895,0
AUS,2024,1.0154642456995082,0
AUT,1990,1.0393808805723643,0
AUT,1991,1.0301647434056966,0
AUT,1992,1.0186298854541471,0
AUT,1993,1.045643994152017,0
AUT,1994,1.0027761883356905,0
AUT,1995,1.0580531139477707,0
AUT,1996,1.0307001961613573,0
AUT,1997,1.1483785304593586,0
AUT,1998,0.9947699912816461,0
AUT,1999,3.6862551833716335,1
AUT,2000,1.2410246458236591,0
AUT,2001,0.998373396237248,0
AUT,2002,1.020395679001774,0
AUT,2003,1.1031868921552013,0
AUT,2004,1.0118742666811247,0
AUT,2005,1.2182667706863557,0
AUT,2006,1.0011576192911988,0
AUT,2007,1.2517938904272008,0
AUT,2008,1.0112786135508216,0
AUT,2009,1.168181468837073,0
AUT,2010,1.3551120496602482,0
AUT,2011,1.038773263860022,0
AUT,2012,1.0899914141069913,0
AUT,2013,1.0499182584821236,0
AUT,2014,1.0240654053526275,0
AUT,2015,1.2811507132393998,0
AUT,2016,1.4162721318519251,0
AUT,2017,1.0569783013262226,0
AUT,2018,1.4390537799909695,0
AUT,2019,1.2690464770319911,0
AUT,2020,1.833985771935255,1
AUT,2021,1.0571015989454684,0
AUT,2022,1.2206728847914474,0
AUT,2023,1.3068551063565306,0
AUT,2024,1.042947939519637,0
BEL,1990,1.1171201353160938,0
BEL,1991,1.0995538260391233,0
BEL,1992,1.0684098710411878,0
BEL,1993,1.1049965816098815,0
BEL,1994,1.0484186584416775,0
BEL,1995,1.1662452597545563,0
BEL,1996,1.1145469016830385,0
BEL,1997,1.1815550552330292,0
BEL,1998,1.1859451310569171,0
BEL,1999,3.0991956451280034,1
BEL,2000,1.2644152915812372,0
BEL,2001,1.2470737917424755,0
BEL,2002,1.117949510514896,0
BEL,2003,1.2766296566467354,0
BEL,2004,1.1709746194869786,0
BEL,2005,1.1368490086149508,0
BEL,2006,1.162440592132824,0
BEL,2007,1.2361432672731445,0
BEL,2008,1.2424316858706725,0
BEL,2009,1.2194509731091332,0
BEL,2010,1.2183820119997764,0
BEL,2011,1.1838159108685609,0
BEL,2012,1.2480502368838042,0
BEL,2013,1.4956414615480644,0
BEL,2014,1.3323456854712705,0
BEL,2015,1.4065899132471071,0
BEL,2016,1.1928322338602506,0
BEL,2017,1.5459331930357183,1
BEL,2018,1.6276030084650694,1
BEL,2019,1.3449090041135436,0
BEL,2020,1.4805857182980682,0
BEL,2021,1.2439650309421446,0
BEL,2022,1.2462518686855077,0
BEL,2023,1.3205909775727924,0
BEL,2024,1.4840906499830482,0
BGD,1990,0.9900340335200213,0
BGD,1991,1.0287889027826391,0
BGD,1992,1.0004680009631228,0
BGD,1993,1.037589122205614,0
BGD,1994,1.09253260430984,0
BGD,1995,1.0877203147535888,0
BGD,1996,1.0101704138926992,0
BGD,1997,1.0035946877716837,0
BGD,1998,0.9898393245084363,0
BGD,1999,1.0154772228430506,0
BGD,2000,1.035797832373969,0
BGD,2001,1.5963353313649975,1
BGD,2002,1.024004759134479,0
BGD,2003,1.003356302477416,0
BGD,2004,1.005482427292162,0
BGD,2005,1.01733164406937,0
BGD,2006,1.048986245321451,0
BGD,2007,1.0064987478782983,0
BGD,2008,1.0121790085989255,0
BGD,2009,1.0276499826165026,0
BGD,2010,1.019403754638659,0
BGD,2011,1.0347424483961511,0
BGD,2012,1.127807031644115,0
BGD,2013,1.0328736226366333,0
BGD,2014,1.004896703477899,0
BGD,2015,0.99873049023454,0
BGD,2016,1.0041338441332914,0
BGD,2017,1.0020108160618206,0
BGD,2018,0.9947021872490847,0
BGD,2019,0.9931767151194014,0
BGD,2020,1.1567172507864492,0
BGD,2021,0.9980814875791341,0
BGD,2022,1.0850152456358277,0
BGD,2023,1.1586042960835066,0
BGD,2024,1.2060705364007853,0
BRA,1990,39.363115532943176,1
BRA,1991,8.196072377673506,1
BRA,1992,17.73134747203186,1
BRA,1993,32.98699437257745,1
BRA,1994,27.20441514815861,1
BRA,1995,1.300725804403124,0
BRA,1996,1.179365054559662,0
BRA,1997,1.0309162518172377,0
BRA,1998,1.104922706996982,0
BRA,1999,1.6509852133488576,1
BRA,2000,1.0421645435965978,0
BRA,2001,1.3055136029844154,0
BRA,2002,1.1251333545761497,0
BRA,2003,1.110728106296851,0
BRA,2004,1.028354418373599,0
BRA,2005,1.2235056532871174,0
BRA,2006,1.0752314274503236,0
BRA,2007,1.0586278265364604,0
BRA,2008,1.0456705068407488,0
BRA,2009,1.0807013967741073,0
BRA,2010,1.1108566993584241,0
BRA,2011,1.006819134321157,0
BRA,2012,1.0808161161208123,0
BRA,2013,1.015669514356469,0
BRA,2014,1.0450551039307077,0
BRA,2015,1.4825928592526978,0
BRA,2016,1.3679311257278548,0
BRA,2017,1.4014901538409514,0
BRA,2018,1.1802981107689372,0
BRA,2019,1.0991792530783073,0
BRA,2020,1.3850119999647401,0
BRA,2021,1.0938202759142936,0
BRA,2022,1.0031699192253807,0
BRA,2023,0.9998073441448545,0
BRA,2024,1.0036091283419573,0
CAN,1990,1.0364326910286779,0
CAN,1991,1.1592953967298136,0
CAN,1992,1.0866640171068422,0
CAN,1993,1.1134706860954713,0
CAN,1994,1.0492443044305093,0
CAN,1995,1.0028114709095202,0
CAN,1996,0.9939788704494752,0
CAN,1997,1.0259992276335221,0
CAN,1998,1.0893817073203018,0
CAN,1999,1.0354702181349775,0
CAN,2000,1.1721140684480134,0
CAN,2001,2.5969121584960857,1
CAN,2002,1.0242172939097602,0
CAN,2003,1.2004043060112495,0
CAN,2004,1.0521458391530911,0
CAN,2005,1.1212281986609245,0
CAN,2006,1.1145486939503848,0
CAN,2007,1.800710388757151,1
CAN,2008,1.306027592736085,0
CAN,2009,1.3149926963866911,0
CAN,2010,1.127889026046656,0
CAN,2011,1.067137606825769,0
CAN,2012,0.9887478166690525,0
CAN,2013,1.0200060318412456,0
CAN,2014,1.1559074565998604,0
CAN,2015,1.3170094836841177,0
CAN,2016,0.9946134858629321,0
CAN,2017,1.0188291322688092,0
CAN,2018,0.9858497856003211,0
CAN,2019,1.0395971934293324,0
CAN,2020,1.313458808318234,0
CAN,2021,1.264367474972055,0
CAN,2022,1.5751025717231444,1
CAN,2023,1.0485043928837159,0
CAN,2024,1.0055870963539555,0
CHE,1990,1.2621149843445558,0
CHE,1991,1.1467369226894508,0
CHE,1992,1.0738580085031406,0
CHE,1993,1.1698119171286845,0
CHE,1994,1.2420042900727721,0
CHE,1995,1.322288684537043,0
CHE,1996,1.0972952594192604,0
CHE,1997,1.2095154983642842,0
CHE,1998,1.063287277572548,0
CHE,1999,1.1356642464509432,0
CHE,2000,1.58850095632315,1
CHE,2001,1.0848820361717721,0
CHE,2002,1.069414081582975,0
CHE,2003,1.153855687335581,0
CHE,2004,1.1256146182552,0
CHE,2005,1.1707700325331902,0
CHE,2006,1.2944770652906208,0
CHE,2007,1.203884003912198,0
CHE,2008,1.2971126756772051,0
CHE,2009,1.2427224024026395,0
CHE,2010,1.0611532403586412,0
CHE,2011,1.1717421530152694,0
CHE,2012,1.306363909783516,0
CHE,2013,1.4796101305445104,0
CHE,2014,1.1953072608967499,0
CHE,2015,1.4925096148804449,0
CHE,2016,1.381969171861267,0
CHE,2017,1.4853389528413827,0
CHE,2018,2.2674943452556238,1
CHE,2019,1.3729944979731148,0
CHE,2020,2.8265552784088355,1
CHE,2021,1.9546456594386905,1
CHE,2022,1.4396892831145114,0
CHE,2023,1.8055380184272778,1
CHE,2024,1.6861032639218223,1
CHL,1990,1.0715527436275678,0
CHL,1991,1.117531247980196,0
CHL,1992,1.2376747848502199,0
CHL,1993,1.10058023558946,0
CHL,1994,1.1145377970570007,0
CHL,1995,1.1541175124377965,0
CHL,1996,1.0855562429653012,0
CHL,1997,1.08846118947925,0
CHL,1998,1.0480064258792703,0
CHL,1999,1.3263199888951605,0
CHL,2000,1.0699417022932598,0
CHL,2001,1.7685770083056676,1
CHL,2002,1.0698734362916889,0
CHL,2003,1.1856071660704406,0
CHL,2004,1.1766537767829965,0
CHL,2005,1.0992431542585384,0
CHL,2006,1.198242401133529,0
CHL,2007,1.1761055490497163,0
CHL,2008,1.2587681022098738,0
CHL,2009,1.8054442368629104,1
CHL,2010,1.1835772946433258,0
CHL,2011,1.2267287690919262,0
CHL,2012,1.2320618778563222,0
CHL,2013,1.1473234441916844,0
