economy,year,GDP_Growth,GDP_PerCapita_Growth,Inflation_CPI,Total_Reserves,Unemployment,Current_Account_GDP,Trade_GDP,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Exchange_Rate,Manufacturing_Value,Investment_GDP,crisis_label
SAU,2016,1.70404739202878,-2.03439520588341,2.05347076823965,547266635919.121,5.6,-3.91268584311643,57.9216635110364,3.18518611850268,29.1430897114591,28.7785737995774,24.5692652694717,3.75,13.5336300941118,28.1170520868555,0
SAU,2017,1.18210705878283,1.10646877226159,-0.834845735027162,509457096430.156,5.89,1.2254608961689,59.5319791578229,0.136801407151884,32.3625378991189,27.169441258704,27.1114700037557,3.75,13.4207489311981,25.4757265766537,0
SAU,2018,3.2269508901591,5.89707730206987,2.46594308994843,509468527336.473,6.029,7.89890750977747,59.1029104697141,1.36945683303735,35.5209831625769,23.5819273071372,30.6017689029822,3.75,12.6216605937885,22.3727056762612,0
SAU,2019,1.65158925617395,2.09953683085793,-1.19298644533328,514962537825.302,5.636,3.64484004485363,56.7938204886513,0.346411455797861,32.159204977113,24.6346155115383,29.8780476927332,3.75,12.8691119832432,25.5522842268021,0
SAU,2020,-3.80478901996312,-8.3434729070232,3.37234961012303,472850970844.846,7.66,-4.51692116727614,47.533159225048,0.211115523412857,23.8098115262185,23.7233476988295,19.9891456443216,3.75,13.3861630791123,23.3158218039549,1
SAU,2021,6.51959698325419,9.17745692710805,3.06328988941548,473889603512.936,6.621,4.56976271965319,50.8839263398787,2.8850612174452,29.1556614026837,21.728264937195,30.4675118134255,3.75,14.1394021512741,26.3426467287873,0
SAU,2022,12.0005874752929,7.15912905732745,2.47407371925372,478231707665.7,5.589,11.7294510759776,56.8241647749332,2.1556449627378,35.9850098955522,20.839154879381,38.6630478039538,3.75,15.1155743681524,26.5159908508109,0
SAU,2023,0.542592439393161,-4.01429387790023,2.32708518362706,457948635287.488,4.008,2.12936776093395,54.1690118283683,1.87131032249407,30.2425196271434,23.9264922012249,31.9325158664368,3.75,15.8916837283563,29.2016398479372,0
SAU,2024,1.99650173436159,-2.61945058525819,1.68792112375809,463869589071.029,3.518,-1.31101792310022,54.6787052668733,1.72104243015611,29.1092122693749,25.5694929974983,29.8566401019629,3.75,15.7219406844133,30.2367878635492,0
SGP,1990,9.82089955731777,5.63184802412309,3.46075338652824,27789982289.34,2.18,8.63724140435268,344.33221784507,15.4235472379855,177.192544433931,167.139673411139,43.7346820122541,1.81253333333333,24.4042257097584,35.6531138861975,0
SGP,1991,6.68839753958379,3.69538228225123,3.42570173078643,34186648637.5145,2.18,10.7339641366336,323.887994825751,10.7488600422674,168.546193922295,155.341800903456,44.9742348070061,1.72755,25.4598766532387,33.9799446925753,0
SGP,1992,6.63980556949564,3.48371824424044,2.26307118702851,39941405839.6469,3.09,11.3460660380192,311.312267281518,4.22844121278652,161.725949774023,149.586317507495,46.9931769374517,1.62896666666667,24.3496835852954,35.5156959121622,0
